,# run,cmsls,totprescval,hltpath/prescval
0,378981,1,4.0,HLT_DiPFJetAve500_v21/4
1,378981,4,4.0,HLT_DiPFJetAve500_v21/4
2,378985,1,4.0,HLT_DiPFJetAve500_v21/4
3,378993,1,4.0,HLT_DiPFJetAve500_v21/4
4,378993,4,4.0,HLT_DiPFJetAve500_v21/4
5,378994,1,4.0,HLT_DiPFJetAve500_v21/4
6,378995,1,4.0,HLT_DiPFJetAve500_v21/4
7,378996,1,4.0,HLT_DiPFJetAve500_v21/4
8,378997,1,4.0,HLT_DiPFJetAve500_v21/4
9,378998,1,4.0,HLT_DiPFJetAve500_v21/4
10,378999,1,4.0,HLT_DiPFJetAve500_v21/4
11,379000,1,4.0,HLT_DiPFJetAve500_v21/4
12,379001,1,4.0,HLT_DiPFJetAve500_v21/4
13,379002,1,4.0,HLT_DiPFJetAve500_v21/4
14,379003,1,4.0,HLT_DiPFJetAve500_v21/4
15,379004,1,4.0,HLT_DiPFJetAve500_v21/4
16,379005,1,4.0,HLT_DiPFJetAve500_v21/4
17,379006,1,4.0,HLT_DiPFJetAve500_v21/4
18,379007,1,4.0,HLT_DiPFJetAve500_v21/4
19,379008,1,4.0,HLT_DiPFJetAve500_v21/4
20,379009,1,4.0,HLT_DiPFJetAve500_v21/4
21,379010,1,4.0,HLT_DiPFJetAve500_v21/4
22,379011,1,4.0,HLT_DiPFJetAve500_v21/4
23,379012,1,4.0,HLT_DiPFJetAve500_v21/4
24,379028,1,4.0,HLT_DiPFJetAve500_v21/4
25,379029,1,4.0,HLT_DiPFJetAve500_v21/4
26,379030,1,1.0,HLT_DiPFJetAve500_v21/1
27,379030,3,1.0,HLT_DiPFJetAve500_v21/1
28,379031,1,4.0,HLT_DiPFJetAve500_v21/4
29,379058,1,4.0,HLT_DiPFJetAve500_v21/4
30,379075,1,4.0,HLT_DiPFJetAve500_v21/4
31,379075,5,4.0,HLT_DiPFJetAve500_v21/4
32,379154,1,4.0,HLT_DiPFJetAve500_v21/4
33,379154,15,4.0,HLT_DiPFJetAve500_v21/4
34,379238,1,4.0,HLT_DiPFJetAve500_v21/4
35,379243,1,4.0,HLT_DiPFJetAve500_v21/4
36,379252,1,4.0,HLT_DiPFJetAve500_v21/4
37,379253,1,4.0,HLT_DiPFJetAve500_v21/4
38,379315,1,0.0,HLT_DiPFJetAve500_v21/4
39,379316,1,0.0,HLT_DiPFJetAve500_v21/4
40,379317,1,0.0,HLT_DiPFJetAve500_v21/4
41,379318,1,0.0,HLT_DiPFJetAve500_v21/4
42,379337,1,4.0,HLT_DiPFJetAve500_v21/4
43,379337,20,0.0,HLT_DiPFJetAve500_v21/4
44,379338,1,4.0,HLT_DiPFJetAve500_v21/4
45,379349,1,4.0,HLT_DiPFJetAve500_v21/4
46,379349,4,4.0,HLT_DiPFJetAve500_v21/4
47,379350,1,4.0,HLT_DiPFJetAve500_v21/4
48,379355,1,4.0,HLT_DiPFJetAve500_v21/4
49,379415,1,4.0,HLT_DiPFJetAve500_v21/4
50,379416,1,4.0,HLT_DiPFJetAve500_v21/4
51,379416,6,4.0,HLT_DiPFJetAve500_v21/4
52,379416,154,4.0,HLT_DiPFJetAve500_v21/4
53,379420,1,4.0,HLT_DiPFJetAve500_v21/4
54,379420,2,4.0,HLT_DiPFJetAve500_v21/4
55,379425,1,4.0,HLT_DiPFJetAve500_v21/4
56,379433,1,4.0,HLT_DiPFJetAve500_v21/4
57,379433,5,4.0,HLT_DiPFJetAve500_v21/4
58,379442,1,4.0,HLT_DiPFJetAve500_v21/4
