,# run,cmsls,totprescval,hltpath/prescval
0,378985,1,1500.0,HLT_DiPFJetAve140_v20/1
1,378993,1,1500.0,HLT_DiPFJetAve140_v20/1
2,378993,4,1500.0,HLT_DiPFJetAve140_v20/1
3,379006,1,1500.0,HLT_DiPFJetAve140_v20/1
4,379011,1,1500.0,HLT_DiPFJetAve140_v20/1
5,379012,1,1500.0,HLT_DiPFJetAve140_v20/1
6,379028,1,1500.0,HLT_DiPFJetAve140_v20/1
7,379031,1,1500.0,HLT_DiPFJetAve140_v20/1
8,379058,1,1500.0,HLT_DiPFJetAve140_v20/1
9,379075,1,1500.0,HLT_DiPFJetAve140_v20/1
10,379075,5,1500.0,HLT_DiPFJetAve140_v20/1
11,379154,1,1500.0,HLT_DiPFJetAve140_v20/1
12,379154,15,1500.0,HLT_DiPFJetAve140_v20/1
13,379238,1,1500.0,HLT_DiPFJetAve140_v20/1
14,379243,1,1500.0,HLT_DiPFJetAve140_v20/1
15,379252,1,1500.0,HLT_DiPFJetAve140_v20/1
16,379253,1,1500.0,HLT_DiPFJetAve140_v20/1
17,379338,1,1500.0,HLT_DiPFJetAve140_v20/1
18,379355,1,1500.0,HLT_DiPFJetAve140_v20/1
19,379416,1,1500.0,HLT_DiPFJetAve140_v20/1
20,379416,6,1500.0,HLT_DiPFJetAve140_v20/1
21,379416,154,1500.0,HLT_DiPFJetAve140_v20/1
22,379420,1,1500.0,HLT_DiPFJetAve140_v20/1
23,379420,2,1500.0,HLT_DiPFJetAve140_v20/1
24,379425,1,1500.0,HLT_DiPFJetAve140_v20/1
25,379433,1,1500.0,HLT_DiPFJetAve140_v20/1
26,379433,5,1500.0,HLT_DiPFJetAve140_v20/1
27,379442,1,1500.0,HLT_DiPFJetAve140_v20/1
28,379442,9,1500.0,HLT_DiPFJetAve140_v20/1
29,379454,1,1500.0,HLT_DiPFJetAve140_v20/1
30,379454,2,1500.0,HLT_DiPFJetAve140_v20/1
31,379456,1,1500.0,HLT_DiPFJetAve140_v20/1
32,379470,1,1500.0,HLT_DiPFJetAve140_v20/1
33,379470,8,1500.0,HLT_DiPFJetAve140_v20/1
34,379530,1,1500.0,HLT_DiPFJetAve140_v20/1
35,379530,451,1500.0,HLT_DiPFJetAve140_v20/1
36,379530,483,1500.0,HLT_DiPFJetAve140_v20/1
37,379530,610,1500.0,HLT_DiPFJetAve140_v20/1
38,379530,622,1500.0,HLT_DiPFJetAve140_v20/1
39,379613,1,1500.0,HLT_DiPFJetAve140_v21/1
40,379617,1,1500.0,HLT_DiPFJetAve140_v21/1
41,379618,1,1500.0,HLT_DiPFJetAve140_v20/1
42,379660,1,1500.0,HLT_DiPFJetAve140_v20/1
43,379660,10,1500.0,HLT_DiPFJetAve140_v20/1
44,379660,639,1500.0,HLT_DiPFJetAve140_v20/1
45,379661,1,1500.0,HLT_DiPFJetAve140_v20/1
46,379729,1,1500.0,HLT_DiPFJetAve140_v20/1
47,379729,689,1500.0,HLT_DiPFJetAve140_v20/1
48,379765,1,1500.0,HLT_DiPFJetAve140_v20/1
49,379765,829,1500.0,HLT_DiPFJetAve140_v20/1
50,379774,1,1500.0,HLT_DiPFJetAve140_v20/1
51,379866,1,1500.0,HLT_DiPFJetAve140_v20/1
52,379866,156,1500.0,HLT_DiPFJetAve140_v20/1
53,379866,187,1500.0,HLT_DiPFJetAve140_v20/1
54,379984,1,1500.0,HLT_DiPFJetAve140_v20/1
55,379984,20,1500.0,HLT_DiPFJetAve140_v20/1
56,379984,135,1500.0,HLT_DiPFJetAve140_v20/1
57,379984,456,1500.0,HLT_DiPFJetAve140_v20/1
58,380001,1,1500.0,HLT_DiPFJetAve140_v20/1
59,380001,4,1500.0,HLT_DiPFJetAve140_v20/1
60,380005,1,1500.0,HLT_DiPFJetAve140_v20/1
61,380005,4,1500.0,HLT_DiPFJetAve140_v20/1
62,380007,1,1500.0,HLT_DiPFJetAve140_v20/1
63,380029,1,1500.0,HLT_DiPFJetAve140_v20/1
64,380030,1,1500.0,HLT_DiPFJetAve140_v20/1
65,380030,17,1500.0,HLT_DiPFJetAve140_v20/1
66,380030,99,1500.0,HLT_DiPFJetAve140_v20/1
67,380030,127,1500.0,HLT_DiPFJetAve140_v20/1
68,380032,1,1500.0,HLT_DiPFJetAve140_v20/1
69,380033,1,1500.0,HLT_DiPFJetAve140_v20/1
70,380043,1,1500.0,HLT_DiPFJetAve140_v20/1
71,380043,3,1500.0,HLT_DiPFJetAve140_v20/1
72,380049,1,1500.0,HLT_DiPFJetAve140_v20/1
73,380049,7,1500.0,HLT_DiPFJetAve140_v20/1
74,380051,1,1500.0,HLT_DiPFJetAve140_v20/1
75,380052,1,1500.0,HLT_DiPFJetAve140_v20/1
76,380053,1,1500.0,HLT_DiPFJetAve140_v20/1
77,380056,1,1500.0,HLT_DiPFJetAve140_v20/1
78,380066,1,1500.0,HLT_DiPFJetAve140_v20/1
79,380074,1,1500.0,HLT_DiPFJetAve140_v20/1
80,380074,9,1500.0,HLT_DiPFJetAve140_v20/1
81,380115,1,1500.0,HLT_DiPFJetAve140_v20/1
82,380115,337,1500.0,HLT_DiPFJetAve140_v20/1
83,380115,378,1500.0,HLT_DiPFJetAve140_v20/1
84,380115,578,1500.0,HLT_DiPFJetAve140_v20/1
85,380195,1,1500.0,HLT_DiPFJetAve140_v20/1
86,380197,1,1500.0,HLT_DiPFJetAve140_v20/1
87,380235,1,1500.0,HLT_DiPFJetAve140_v20/1
88,380235,3,1500.0,HLT_DiPFJetAve140_v20/1
89,380236,1,1500.0,HLT_DiPFJetAve140_v20/1
90,380238,1,1500.0,HLT_DiPFJetAve140_v20/1
91,380306,1,1500.0,HLT_DiPFJetAve140_v21/1
92,380306,3,1500.0,HLT_DiPFJetAve140_v21/1
93,380308,1,1500.0,HLT_DiPFJetAve140_v21/1
94,380309,1,1500.0,HLT_DiPFJetAve140_v21/1
95,380309,7,1500.0,HLT_DiPFJetAve140_v21/1
96,380310,1,1500.0,HLT_DiPFJetAve140_v21/1
97,380346,1,1500.0,HLT_DiPFJetAve140_v21/1
98,380346,155,1500.0,HLT_DiPFJetAve140_v21/1
99,380346,175,1500.0,HLT_DiPFJetAve140_v21/1
100,380346,187,1500.0,HLT_DiPFJetAve140_v21/1
101,380348,1,1500.0,HLT_DiPFJetAve140_v21/1
102,380348,6,1500.0,HLT_DiPFJetAve140_v21/1
103,380349,1,1500.0,HLT_DiPFJetAve140_v21/1
104,380360,1,1500.0,HLT_DiPFJetAve140_v21/1
