,# run,cmsls,totprescval,hltpath/prescval
0,378985,1,350.0,HLT_PFJet200_v26/1
1,378993,1,350.0,HLT_PFJet200_v26/1
2,378993,4,350.0,HLT_PFJet200_v26/1
3,379006,1,350.0,HLT_PFJet200_v26/1
4,379011,1,350.0,HLT_PFJet200_v26/1
5,379012,1,350.0,HLT_PFJet200_v26/1
6,379028,1,350.0,HLT_PFJet200_v26/1
7,379031,1,350.0,HLT_PFJet200_v26/1
8,379058,1,350.0,HLT_PFJet200_v26/1
9,379075,1,350.0,HLT_PFJet200_v26/1
10,379075,5,350.0,HLT_PFJet200_v26/1
11,379154,1,350.0,HLT_PFJet200_v26/1
12,379154,15,350.0,HLT_PFJet200_v26/1
13,379238,1,350.0,HLT_PFJet200_v26/1
14,379243,1,350.0,HLT_PFJet200_v26/1
15,379252,1,350.0,HLT_PFJet200_v26/1
16,379253,1,350.0,HLT_PFJet200_v26/1
17,379338,1,350.0,HLT_PFJet200_v26/1
18,379355,1,350.0,HLT_PFJet200_v26/1
19,379416,1,350.0,HLT_PFJet200_v26/1
20,379416,6,350.0,HLT_PFJet200_v26/1
21,379416,154,350.0,HLT_PFJet200_v26/1
22,379420,1,350.0,HLT_PFJet200_v26/1
23,379420,2,350.0,HLT_PFJet200_v26/1
24,379425,1,350.0,HLT_PFJet200_v26/1
25,379433,1,350.0,HLT_PFJet200_v26/1
26,379433,5,350.0,HLT_PFJet200_v26/1
27,379442,1,350.0,HLT_PFJet200_v26/1
28,379442,9,350.0,HLT_PFJet200_v26/1
29,379454,1,350.0,HLT_PFJet200_v26/1
30,379454,2,350.0,HLT_PFJet200_v26/1
31,379456,1,350.0,HLT_PFJet200_v26/1
32,379470,1,350.0,HLT_PFJet200_v26/1
33,379470,8,350.0,HLT_PFJet200_v26/1
34,379530,1,350.0,HLT_PFJet200_v26/1
35,379530,451,350.0,HLT_PFJet200_v26/1
36,379530,483,350.0,HLT_PFJet200_v26/1
37,379530,610,350.0,HLT_PFJet200_v26/1
38,379530,622,350.0,HLT_PFJet200_v26/1
39,379613,1,350.0,HLT_PFJet200_v27/1
40,379617,1,350.0,HLT_PFJet200_v27/1
41,379618,1,350.0,HLT_PFJet200_v26/1
42,379660,1,350.0,HLT_PFJet200_v26/1
43,379660,10,350.0,HLT_PFJet200_v26/1
44,379660,639,350.0,HLT_PFJet200_v26/1
45,379661,1,350.0,HLT_PFJet200_v26/1
46,379729,1,350.0,HLT_PFJet200_v26/1
47,379729,689,350.0,HLT_PFJet200_v26/1
48,379765,1,350.0,HLT_PFJet200_v26/1
49,379765,829,350.0,HLT_PFJet200_v26/1
50,379774,1,350.0,HLT_PFJet200_v26/1
51,379866,1,350.0,HLT_PFJet200_v26/1
52,379866,156,350.0,HLT_PFJet200_v26/1
53,379866,187,350.0,HLT_PFJet200_v26/1
54,379984,1,350.0,HLT_PFJet200_v26/1
55,379984,20,350.0,HLT_PFJet200_v26/1
56,379984,135,350.0,HLT_PFJet200_v26/1
57,379984,456,350.0,HLT_PFJet200_v26/1
58,380001,1,350.0,HLT_PFJet200_v26/1
59,380001,4,350.0,HLT_PFJet200_v26/1
60,380005,1,350.0,HLT_PFJet200_v26/1
61,380005,4,350.0,HLT_PFJet200_v26/1
62,380007,1,350.0,HLT_PFJet200_v26/1
63,380029,1,350.0,HLT_PFJet200_v26/1
64,380030,1,350.0,HLT_PFJet200_v26/1
65,380030,17,350.0,HLT_PFJet200_v26/1
66,380030,99,350.0,HLT_PFJet200_v26/1
67,380030,127,350.0,HLT_PFJet200_v26/1
68,380032,1,350.0,HLT_PFJet200_v26/1
69,380033,1,350.0,HLT_PFJet200_v26/1
70,380043,1,350.0,HLT_PFJet200_v26/1
71,380043,3,350.0,HLT_PFJet200_v26/1
72,380049,1,350.0,HLT_PFJet200_v26/1
73,380049,7,350.0,HLT_PFJet200_v26/1
74,380051,1,350.0,HLT_PFJet200_v26/1
75,380052,1,350.0,HLT_PFJet200_v26/1
76,380053,1,350.0,HLT_PFJet200_v26/1
77,380056,1,350.0,HLT_PFJet200_v26/1
78,380066,1,350.0,HLT_PFJet200_v26/1
79,380074,1,350.0,HLT_PFJet200_v26/1
80,380074,9,350.0,HLT_PFJet200_v26/1
81,380115,1,350.0,HLT_PFJet200_v26/1
82,380115,337,350.0,HLT_PFJet200_v26/1
83,380115,378,350.0,HLT_PFJet200_v26/1
84,380115,578,350.0,HLT_PFJet200_v26/1
85,380195,1,350.0,HLT_PFJet200_v26/1
86,380197,1,350.0,HLT_PFJet200_v26/1
87,380235,1,350.0,HLT_PFJet200_v26/1
88,380235,3,350.0,HLT_PFJet200_v26/1
89,380236,1,350.0,HLT_PFJet200_v26/1
90,380238,1,350.0,HLT_PFJet200_v26/1
91,380306,1,350.0,HLT_PFJet200_v27/1
92,380306,3,350.0,HLT_PFJet200_v27/1
93,380308,1,350.0,HLT_PFJet200_v27/1
94,380309,1,350.0,HLT_PFJet200_v27/1
95,380309,7,350.0,HLT_PFJet200_v27/1
96,380310,1,350.0,HLT_PFJet200_v27/1
97,380346,1,350.0,HLT_PFJet200_v27/1
98,380346,155,350.0,HLT_PFJet200_v27/1
99,380346,175,350.0,HLT_PFJet200_v27/1
100,380346,187,350.0,HLT_PFJet200_v27/1
101,380348,1,350.0,HLT_PFJet200_v27/1
102,380348,6,350.0,HLT_PFJet200_v27/1
103,380349,1,350.0,HLT_PFJet200_v27/1
104,380360,1,350.0,HLT_PFJet200_v27/1
105,380377,1,350.0,HLT_PFJet200_v27/1
106,380377,3,350.0,HLT_PFJet200_v27/1
107,380377,110,350.0,HLT_PFJet200_v27/1
108,380384,1,350.0,HLT_PFJet200_v27/1
109,380384,146,350.0,HLT_PFJet200_v27/1
110,380384,680,350.0,HLT_PFJet200_v27/1
111,380385,1,350.0,HLT_PFJet200_v27/1
112,380399,1,350.0,HLT_PFJet200_v27/1
113,380399,3,350.0,HLT_PFJet200_v27/1
114,380403,1,350.0,HLT_PFJet200_v27/1
115,380403,3,350.0,HLT_PFJet200_v27/1
116,380444,1,350.0,HLT_PFJet200_v27/1
117,380444,6,350.0,HLT_PFJet200_v27/1
118,380446,1,350.0,HLT_PFJet200_v27/1
119,380447,1,350.0,HLT_PFJet200_v27/1
120,380466,1,350.0,HLT_PFJet200_v27/1
121,380466,3,350.0,HLT_PFJet200_v27/1
122,380470,1,350.0,HLT_PFJet200_v27/1
123,380470,15,350.0,HLT_PFJet200_v27/1
124,380481,1,350.0,HLT_PFJet200_v27/1
125,380513,1,350.0,HLT_PFJet200_v27/1
126,380513,5,350.0,HLT_PFJet200_v27/1
127,380517,1,350.0,HLT_PFJet200_v27/1
128,380531,1,350.0,HLT_PFJet200_v27/1
129,380534,1,350.0,HLT_PFJet200_v27/1
130,380537,1,350.0,HLT_PFJet200_v27/1
131,380538,1,350.0,HLT_PFJet200_v27/1
132,380564,1,350.0,HLT_PFJet200_v27/1
133,380564,2,350.0,HLT_PFJet200_v27/1
134,380567,1,350.0,HLT_PFJet200_v27/1
135,380623,1,350.0,HLT_PFJet200_v27/1
136,380623,4,350.0,HLT_PFJet200_v27/1
137,380624,1,350.0,HLT_PFJet200_v27/1
138,380625,1,350.0,HLT_PFJet200_v27/1
139,380626,1,350.0,HLT_PFJet200_v27/1
140,380627,1,350.0,HLT_PFJet200_v27/1
141,380647,1,350.0,HLT_PFJet200_v27/1
142,380647,4,350.0,HLT_PFJet200_v27/1
143,380647,142,350.0,HLT_PFJet200_v27/1
144,380647,318,350.0,HLT_PFJet200_v27/1
145,380647,356,350.0,HLT_PFJet200_v27/1
