,# run,cmsls,totprescval,hltpath/prescval
1104,397638,1678,1.0,HLT_PFJet500_v37/1
1105,397638,1739,1.0,HLT_PFJet500_v37/1
1106,397638,1850,1.0,HLT_PFJet500_v37/1
1107,397638,2003,1.0,HLT_PFJet500_v37/1
1108,397638,2005,1.0,HLT_PFJet500_v37/1
1109,397638,2014,1.0,HLT_PFJet500_v37/1
1110,397700,1,1.0,HLT_PFJet500_v37/1
1111,397702,1,1.0,HLT_PFJet500_v37/1
1112,397703,1,1.0,HLT_PFJet500_v37/1
1113,397704,1,1.0,HLT_PFJet500_v37/1
1114,397704,838,1.0,HLT_PFJet500_v37/1
1115,397704,882,1.0,HLT_PFJet500_v37/1
1116,397704,1086,1.0,HLT_PFJet500_v37/1
1117,397704,1213,1.0,HLT_PFJet500_v37/1
1118,397704,1318,1.0,HLT_PFJet500_v37/1
1119,397704,1490,1.0,HLT_PFJet500_v37/1
1120,397709,1,1.0,HLT_PFJet500_v37/1
1121,397709,40,1.0,HLT_PFJet500_v37/1
1122,397709,67,1.0,HLT_PFJet500_v37/1
1123,397710,1,1.0,HLT_PFJet500_v37/1
1124,397712,1,1.0,HLT_PFJet500_v37/1
1125,397712,7,1.0,HLT_PFJet500_v37/1
1126,397712,75,1.0,HLT_PFJet500_v37/1
1127,397712,195,1.0,HLT_PFJet500_v37/1
1128,397712,422,1.0,HLT_PFJet500_v37/1
1129,397712,532,1.0,HLT_PFJet500_v37/1
1130,397712,673,1.0,HLT_PFJet500_v37/1
1131,397727,1,1.0,HLT_PFJet500_v37/1
1132,397728,1,1.0,HLT_PFJet500_v37/1
1133,397729,1,1.0,HLT_PFJet500_v37/1
1134,397729,824,1.0,HLT_PFJet500_v37/1
1135,397729,860,1.0,HLT_PFJet500_v37/1
1136,397763,1,1.0,HLT_PFJet500_v37/1
1137,397764,1,1.0,HLT_PFJet500_v37/1
1138,397768,1,1.0,HLT_PFJet500_v37/1
1139,397768,511,1.0,HLT_PFJet500_v37/1
1140,397768,515,1.0,HLT_PFJet500_v37/1
1141,397768,524,1.0,HLT_PFJet500_v37/1
1142,397768,587,1.0,HLT_PFJet500_v37/1
1143,397768,864,1.0,HLT_PFJet500_v37/1
1144,397768,929,1.0,HLT_PFJet500_v37/1
1145,397768,1032,1.0,HLT_PFJet500_v37/1
1146,397776,1,1.0,HLT_PFJet500_v37/1
1147,397776,29,1.0,HLT_PFJet500_v37/1
1148,397776,52,1.0,HLT_PFJet500_v37/1
1149,397777,1,1.0,HLT_PFJet500_v37/1
1150,397778,1,1.0,HLT_PFJet500_v37/1
1151,397779,1,1.0,HLT_PFJet500_v37/1
1152,397779,953,1.0,HLT_PFJet500_v37/1
1153,397780,1,1.0,HLT_PFJet500_v37/1
1154,397780,63,1.0,HLT_PFJet500_v37/1
1155,397780,342,1.0,HLT_PFJet500_v37/1
1156,397780,450,1.0,HLT_PFJet500_v37/1
1157,397780,603,1.0,HLT_PFJet500_v37/1
1158,397791,1,1.0,HLT_PFJet500_v37/1
1159,397792,1,1.0,HLT_PFJet500_v37/1
1160,397793,1,1.0,HLT_PFJet500_v37/1
1161,397794,1,1.0,HLT_PFJet500_v37/1
1162,397794,529,1.0,HLT_PFJet500_v37/1
1163,397794,547,1.0,HLT_PFJet500_v37/1
1164,397794,651,1.0,HLT_PFJet500_v37/1
1165,397794,657,1.0,HLT_PFJet500_v37/1
1166,397794,696,1.0,HLT_PFJet500_v37/1
1167,397794,751,1.0,HLT_PFJet500_v37/1
1168,397794,761,1.0,HLT_PFJet500_v37/1
1169,397794,914,1.0,HLT_PFJet500_v37/1
1170,397794,1022,1.0,HLT_PFJet500_v37/1
1171,397796,1,1.0,HLT_PFJet500_v37/1
1172,397796,9,1.0,HLT_PFJet500_v37/1
1173,397813,1,1.0,HLT_PFJet500_v37/1
1174,397813,20,1.0,HLT_PFJet500_v37/1
1175,397813,36,1.0,HLT_PFJet500_v37/1
1176,397813,37,1.0,HLT_PFJet500_v37/1
1177,397813,60,1.0,HLT_PFJet500_v37/1
1178,397815,1,1.0,HLT_PFJet500_v37/1
1179,397816,1,1.0,HLT_PFJet500_v37/1
1180,397817,1,1.0,HLT_PFJet500_v37/1
1181,397817,907,1.0,HLT_PFJet500_v37/1
1182,397817,945,1.0,HLT_PFJet500_v37/1
1183,398011,1,1.0,HLT_PFJet500_v37/1
1184,398011,49,1.0,HLT_PFJet500_v37/1
1185,398011,72,1.0,HLT_PFJet500_v37/1
1186,398013,1,1.0,HLT_PFJet500_v37/1
1187,398014,1,1.0,HLT_PFJet500_v37/1
1188,398015,1,1.0,HLT_PFJet500_v37/1
1189,398022,1,1.0,HLT_PFJet500_v37/1
1190,398023,1,1.0,HLT_PFJet500_v37/1
1191,398027,1,1.0,HLT_PFJet500_v37/1
1192,398027,58,1.0,HLT_PFJet500_v37/1
1193,398027,85,1.0,HLT_PFJet500_v37/1
1194,398027,170,1.0,HLT_PFJet500_v37/1
1195,398027,194,1.0,HLT_PFJet500_v37/1
1196,398027,211,1.0,HLT_PFJet500_v37/1
1197,398027,232,1.0,HLT_PFJet500_v37/1
1198,398027,904,1.0,HLT_PFJet500_v37/1
1199,398027,956,1.0,HLT_PFJet500_v37/1
1200,398027,1363,1.0,HLT_PFJet500_v37/1
1201,398027,1397,1.0,HLT_PFJet500_v37/1
1202,398027,1401,1.0,HLT_PFJet500_v37/1
1203,398027,1449,1.0,HLT_PFJet500_v37/1
1204,398027,1725,1.0,HLT_PFJet500_v37/1
1205,398027,1796,1.0,HLT_PFJet500_v37/1
1206,398027,1935,1.0,HLT_PFJet500_v37/1
1207,398027,2096,1.0,HLT_PFJet500_v37/1
1208,398039,1,1.0,HLT_PFJet500_v37/1
1209,398039,18,1.0,HLT_PFJet500_v37/1
1210,398039,67,1.0,HLT_PFJet500_v37/1
1211,398040,1,1.0,HLT_PFJet500_v37/1
1212,398074,1,1.0,HLT_PFJet500_v37/1
1213,398075,1,1.0,HLT_PFJet500_v37/1
1214,398076,1,1.0,HLT_PFJet500_v37/1
1215,398077,1,1.0,HLT_PFJet500_v37/1
1216,398079,1,1.0,HLT_PFJet500_v37/1
1217,398080,1,1.0,HLT_PFJet500_v37/1
1218,398081,1,1.0,HLT_PFJet500_v37/1
1219,398082,1,1.0,HLT_PFJet500_v37/1
1220,398084,1,1.0,HLT_PFJet500_v37/1
1221,398086,1,1.0,HLT_PFJet500_v37/1
1222,398086,64,1.0,HLT_PFJet500_v37/1
1223,398086,88,1.0,HLT_PFJet500_v37/1
1224,398088,1,1.0,HLT_PFJet500_v37/1
1225,398088,153,1.0,HLT_PFJet500_v37/1
1226,398088,216,1.0,HLT_PFJet500_v37/1
1227,398088,245,1.0,HLT_PFJet500_v37/1
1228,398088,249,1.0,HLT_PFJet500_v37/1
1229,398088,359,1.0,HLT_PFJet500_v37/1
1230,398104,1,1.0,HLT_PFJet500_v37/1
1231,398104,1553,1.0,HLT_PFJet500_v37/1
1232,398104,1598,1.0,HLT_PFJet500_v37/1
1233,398104,1757,1.0,HLT_PFJet500_v37/1
1234,398104,1951,1.0,HLT_PFJet500_v37/1
1235,398104,2021,1.0,HLT_PFJet500_v37/1
1236,398104,2208,1.0,HLT_PFJet500_v37/1
1237,398121,1,1.0,HLT_PFJet500_v37/1
1238,398121,20,1.0,HLT_PFJet500_v37/1
1239,398121,75,1.0,HLT_PFJet500_v37/1
1240,398121,122,1.0,HLT_PFJet500_v37/1
1241,398122,1,1.0,HLT_PFJet500_v37/1
1242,398123,1,1.0,HLT_PFJet500_v37/1
1243,398124,1,1.0,HLT_PFJet500_v37/1
1244,398139,1,1.0,HLT_PFJet500_v37/1
1245,398139,11,1.0,HLT_PFJet500_v37/1
1246,398139,59,1.0,HLT_PFJet500_v37/1
1247,398140,1,1.0,HLT_PFJet500_v37/1
1248,398143,1,1.0,HLT_PFJet500_v37/1
1249,398143,28,1.0,HLT_PFJet500_v37/1
1250,398143,67,1.0,HLT_PFJet500_v37/1
1251,398144,1,1.0,HLT_PFJet500_v37/1
1252,398178,1,1.0,HLT_PFJet500_v37/1
1253,398178,19,1.0,HLT_PFJet500_v37/1
1254,398183,1,1.0,HLT_PFJet500_v37/1
1255,398183,134,1.0,HLT_PFJet500_v37/1
1256,398183,598,1.0,HLT_PFJet500_v37/1
1257,398183,832,1.0,HLT_PFJet500_v37/1
1258,398183,998,1.0,HLT_PFJet500_v37/1
1259,398183,1097,1.0,HLT_PFJet500_v37/1
1260,398183,1147,1.0,HLT_PFJet500_v37/1
1261,398185,1,1.0,HLT_PFJet500_v37/1
1262,398185,37,1.0,HLT_PFJet500_v37/1
1263,398185,198,1.0,HLT_PFJet500_v37/1
1264,398188,1,1.0,HLT_PFJet500_v37/1
1265,398188,19,1.0,HLT_PFJet500_v37/1
1266,398188,73,1.0,HLT_PFJet500_v37/1
1267,398189,1,1.0,HLT_PFJet500_v37/1
1268,398189,390,1.0,HLT_PFJet500_v37/1
1269,398189,403,1.0,HLT_PFJet500_v37/1
1270,398191,1,1.0,HLT_PFJet500_v37/1
1271,398203,1,1.0,HLT_PFJet500_v37/1
1272,398203,31,1.0,HLT_PFJet500_v37/1
1273,398203,79,1.0,HLT_PFJet500_v37/1
1274,398204,1,1.0,HLT_PFJet500_v37/1
1275,398208,1,1.0,HLT_PFJet500_v37/1
1276,398208,36,1.0,HLT_PFJet500_v37/1
1277,398208,80,1.0,HLT_PFJet500_v37/1
1278,398208,88,1.0,HLT_PFJet500_v37/1
1279,398208,95,1.0,HLT_PFJet500_v37/1
1280,398208,101,1.0,HLT_PFJet500_v37/1
1281,398208,107,1.0,HLT_PFJet500_v37/1
1282,398208,112,1.0,HLT_PFJet500_v37/1
1283,398208,117,1.0,HLT_PFJet500_v37/1
1284,398208,162,1.0,HLT_PFJet500_v37/1
1285,398227,1,1.0,HLT_PFJet500_v37/1
1286,398227,893,1.0,HLT_PFJet500_v37/1
1287,398227,932,1.0,HLT_PFJet500_v37/1
1288,398227,1204,1.0,HLT_PFJet500_v37/1
1289,398227,1258,1.0,HLT_PFJet500_v37/1
1290,398227,1285,1.0,HLT_PFJet500_v37/1
1291,398227,1303,1.0,HLT_PFJet500_v37/1
1292,398227,1363,1.0,HLT_PFJet500_v37/1
1293,398240,1,1.0,HLT_PFJet500_v37/1
1294,398240,36,1.0,HLT_PFJet500_v37/1
1295,398240,86,1.0,HLT_PFJet500_v37/1
