,# run,cmsls,totprescval,hltpath/prescval
0,378981,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
1,378981,4,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
2,378985,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
3,378993,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
4,378993,4,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
5,378994,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
6,378995,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
7,378996,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
8,378997,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
9,378998,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
10,378999,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
11,379000,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
12,379001,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
13,379002,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
14,379003,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
15,379004,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
16,379005,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
17,379006,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
18,379007,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
19,379008,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
20,379009,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
21,379010,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
22,379011,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
23,379012,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
24,379028,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
25,379029,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
26,379030,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
27,379030,3,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
28,379031,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
29,379058,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
30,379075,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
31,379075,5,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
32,379154,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
33,379154,15,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
34,379238,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
35,379243,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
36,379252,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
37,379253,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
38,379315,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
39,379316,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
40,379317,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
41,379318,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
42,379337,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
43,379337,20,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
44,379338,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
45,379349,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
46,379349,4,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
47,379350,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
48,379355,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
49,379415,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
50,379416,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
51,379416,6,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
52,379416,154,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
53,379420,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
54,379420,2,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
55,379425,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
56,379433,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
57,379433,5,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
58,379442,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
59,379442,9,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
60,379454,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
61,379454,2,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
62,379456,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
63,379470,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
64,379470,8,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
65,379530,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
66,379530,451,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
67,379530,483,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
68,379530,610,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
69,379530,622,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
70,379613,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
71,379614,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
72,379615,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
73,379616,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
74,379617,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
75,379618,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
76,379660,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
77,379660,10,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
78,379660,639,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
79,379661,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
80,379729,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
81,379729,689,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
82,379765,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
83,379765,829,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
84,379766,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
85,379774,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
86,379866,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
87,379866,156,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
88,379866,187,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
89,379984,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
90,379984,20,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
91,379984,135,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
92,379984,456,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
93,380001,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
94,380001,4,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
95,380005,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
96,380005,4,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
97,380006,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
98,380007,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
99,380029,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
100,380030,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
101,380030,17,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
102,380030,99,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
103,380030,127,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
104,380032,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
105,380033,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
106,380043,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
107,380043,3,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
108,380049,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
109,380049,7,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
110,380050,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
111,380051,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
112,380052,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
113,380053,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
114,380056,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
115,380066,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
116,380074,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
117,380074,9,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
118,380115,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
119,380115,337,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
120,380115,378,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
121,380115,578,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
122,380195,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
123,380196,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
124,380197,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
125,380235,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
126,380235,3,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
127,380236,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
128,380237,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
129,380238,1,1.0,HLT_Photon50EB_TightID_TightIso_v5/1
130,380306,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
131,380306,3,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
132,380307,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
133,380308,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
134,380309,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
135,380309,7,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
136,380310,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
137,380346,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
138,380346,155,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
139,380346,175,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
140,380346,187,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
141,380348,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
142,380348,6,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
143,380349,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
144,380360,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
145,380377,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
146,380377,3,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
147,380377,110,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
148,380384,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
149,380384,146,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
150,380384,680,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
151,380385,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
152,380399,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
153,380399,3,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
154,380400,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
155,380401,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
156,380403,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
157,380403,3,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
158,380444,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
159,380444,6,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
160,380446,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
161,380447,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
162,380466,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
163,380466,3,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
164,380470,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
165,380470,15,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
166,380481,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
167,380513,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
168,380513,5,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
169,380515,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
170,380516,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
171,380517,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
172,380531,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
173,380532,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
174,380533,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
175,380534,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
176,380535,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
177,380537,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
178,380538,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
179,380564,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
180,380564,2,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
181,380565,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
182,380567,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
183,380623,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
184,380623,4,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
185,380624,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
186,380625,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
187,380626,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
188,380627,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
189,380647,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
190,380647,4,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
191,380647,142,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
192,380647,318,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
193,380647,356,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
194,380648,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
195,380648,4,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
196,380649,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
197,380883,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
198,380933,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
199,380933,51,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
200,380945,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
201,380945,8,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
202,380947,1,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
203,380947,5,1.0,HLT_Photon50EB_TightID_TightIso_v6/1
