,# run,cmsls,totprescval,hltpath/prescval
0,378981,1,36175.0,HLT_DiPFJetAve40_v21/25
1,378981,4,175.0,HLT_DiPFJetAve40_v21/25
2,378985,1,175.0,HLT_DiPFJetAve40_v21/25
3,378993,1,36175.0,HLT_DiPFJetAve40_v21/25
4,378993,4,775.0,HLT_DiPFJetAve40_v21/25
5,378994,1,775.0,HLT_DiPFJetAve40_v21/25
6,378995,1,775.0,HLT_DiPFJetAve40_v21/25
7,378996,1,775.0,HLT_DiPFJetAve40_v21/25
8,378997,1,775.0,HLT_DiPFJetAve40_v21/25
9,378998,1,775.0,HLT_DiPFJetAve40_v21/25
10,378999,1,775.0,HLT_DiPFJetAve40_v21/25
11,379000,1,775.0,HLT_DiPFJetAve40_v21/25
12,379001,1,775.0,HLT_DiPFJetAve40_v21/25
13,379002,1,775.0,HLT_DiPFJetAve40_v21/25
14,379003,1,775.0,HLT_DiPFJetAve40_v21/25
15,379004,1,775.0,HLT_DiPFJetAve40_v21/25
16,379005,1,775.0,HLT_DiPFJetAve40_v21/25
17,379006,1,775.0,HLT_DiPFJetAve40_v21/25
18,379007,1,775.0,HLT_DiPFJetAve40_v21/25
19,379008,1,775.0,HLT_DiPFJetAve40_v21/25
20,379009,1,775.0,HLT_DiPFJetAve40_v21/25
21,379010,1,775.0,HLT_DiPFJetAve40_v21/25
22,379011,1,775.0,HLT_DiPFJetAve40_v21/25
23,379012,1,775.0,HLT_DiPFJetAve40_v21/25
24,379028,1,775.0,HLT_DiPFJetAve40_v21/25
25,379029,1,775.0,HLT_DiPFJetAve40_v21/25
26,379030,1,1447.0,HLT_DiPFJetAve40_v21/1
27,379030,3,31.0,HLT_DiPFJetAve40_v21/1
28,379031,1,775.0,HLT_DiPFJetAve40_v21/25
29,379058,1,5825.0,HLT_DiPFJetAve40_v21/25
30,379075,1,36175.0,HLT_DiPFJetAve40_v21/25
31,379075,5,5825.0,HLT_DiPFJetAve40_v21/25
32,379154,1,36175.0,HLT_DiPFJetAve40_v21/25
33,379154,15,5825.0,HLT_DiPFJetAve40_v21/25
34,379238,1,36175.0,HLT_DiPFJetAve40_v21/25
35,379243,1,36175.0,HLT_DiPFJetAve40_v21/25
36,379252,1,36175.0,HLT_DiPFJetAve40_v21/25
37,379253,1,36175.0,HLT_DiPFJetAve40_v21/25
38,379315,1,36175.0,HLT_DiPFJetAve40_v21/25
39,379316,1,36175.0,HLT_DiPFJetAve40_v21/25
40,379317,1,36175.0,HLT_DiPFJetAve40_v21/25
41,379318,1,36175.0,HLT_DiPFJetAve40_v21/25
42,379337,1,36175.0,HLT_DiPFJetAve40_v21/25
43,379337,20,36175.0,HLT_DiPFJetAve40_v21/25
44,379338,1,36175.0,HLT_DiPFJetAve40_v21/25
45,379349,1,36175.0,HLT_DiPFJetAve40_v21/25
46,379349,4,76675.0,HLT_DiPFJetAve40_v21/25
47,379350,1,76675.0,HLT_DiPFJetAve40_v21/25
48,379355,1,76675.0,HLT_DiPFJetAve40_v21/25
49,379415,1,224975.0,HLT_DiPFJetAve40_v21/25
50,379416,1,224975.0,HLT_DiPFJetAve40_v21/25
51,379416,6,224975.0,HLT_DiPFJetAve40_v21/25
52,379416,154,224975.0,HLT_DiPFJetAve40_v21/25
53,379420,1,224975.0,HLT_DiPFJetAve40_v21/25
54,379420,2,224975.0,HLT_DiPFJetAve40_v21/25
55,379425,1,224975.0,HLT_DiPFJetAve40_v21/25
56,379433,1,224975.0,HLT_DiPFJetAve40_v21/25
57,379433,5,224975.0,HLT_DiPFJetAve40_v21/25
58,379442,1,224975.0,HLT_DiPFJetAve40_v21/25
59,379442,9,224975.0,HLT_DiPFJetAve40_v21/25
60,379454,1,224975.0,HLT_DiPFJetAve40_v21/25
61,379454,2,224975.0,HLT_DiPFJetAve40_v21/25
62,379456,1,224975.0,HLT_DiPFJetAve40_v21/25
63,379470,1,224975.0,HLT_DiPFJetAve40_v21/25
64,379470,8,224975.0,HLT_DiPFJetAve40_v21/25
65,379530,1,332275.0,HLT_DiPFJetAve40_v21/25
66,379530,451,332275.0,HLT_DiPFJetAve40_v21/25
67,379530,483,332275.0,HLT_DiPFJetAve40_v21/25
68,379530,610,332275.0,HLT_DiPFJetAve40_v21/25
69,379530,622,332275.0,HLT_DiPFJetAve40_v21/25
70,379613,1,332275.0,HLT_DiPFJetAve40_v22/25
71,379614,1,332275.0,HLT_DiPFJetAve40_v22/25
72,379615,1,332275.0,HLT_DiPFJetAve40_v22/25
73,379616,1,332275.0,HLT_DiPFJetAve40_v22/25
74,379617,1,332275.0,HLT_DiPFJetAve40_v22/25
