,# run,cmsls,totprescval,hltpath/prescval
0,378981,1,7235.0,HLT_DiPFJetAve60_v21/5
1,378981,4,35.0,HLT_DiPFJetAve60_v21/5
2,378985,1,35.0,HLT_DiPFJetAve60_v21/5
3,378993,1,7235.0,HLT_DiPFJetAve60_v21/5
4,378993,4,155.0,HLT_DiPFJetAve60_v21/5
5,378994,1,155.0,HLT_DiPFJetAve60_v21/5
6,378995,1,155.0,HLT_DiPFJetAve60_v21/5
7,378996,1,155.0,HLT_DiPFJetAve60_v21/5
8,378997,1,155.0,HLT_DiPFJetAve60_v21/5
9,378998,1,155.0,HLT_DiPFJetAve60_v21/5
10,378999,1,155.0,HLT_DiPFJetAve60_v21/5
11,379000,1,155.0,HLT_DiPFJetAve60_v21/5
12,379001,1,155.0,HLT_DiPFJetAve60_v21/5
13,379002,1,155.0,HLT_DiPFJetAve60_v21/5
14,379003,1,155.0,HLT_DiPFJetAve60_v21/5
15,379004,1,155.0,HLT_DiPFJetAve60_v21/5
16,379005,1,155.0,HLT_DiPFJetAve60_v21/5
17,379006,1,155.0,HLT_DiPFJetAve60_v21/5
18,379007,1,155.0,HLT_DiPFJetAve60_v21/5
19,379008,1,155.0,HLT_DiPFJetAve60_v21/5
20,379009,1,155.0,HLT_DiPFJetAve60_v21/5
21,379010,1,155.0,HLT_DiPFJetAve60_v21/5
22,379011,1,155.0,HLT_DiPFJetAve60_v21/5
23,379012,1,155.0,HLT_DiPFJetAve60_v21/5
24,379028,1,155.0,HLT_DiPFJetAve60_v21/5
25,379029,1,155.0,HLT_DiPFJetAve60_v21/5
26,379030,1,1447.0,HLT_DiPFJetAve60_v21/1
27,379030,3,31.0,HLT_DiPFJetAve60_v21/1
28,379031,1,155.0,HLT_DiPFJetAve60_v21/5
29,379058,1,1165.0,HLT_DiPFJetAve60_v21/5
30,379075,1,7235.0,HLT_DiPFJetAve60_v21/5
31,379075,5,1165.0,HLT_DiPFJetAve60_v21/5
32,379154,1,7235.0,HLT_DiPFJetAve60_v21/5
33,379154,15,1165.0,HLT_DiPFJetAve60_v21/5
34,379238,1,7235.0,HLT_DiPFJetAve60_v21/5
35,379243,1,7235.0,HLT_DiPFJetAve60_v21/5
36,379252,1,7235.0,HLT_DiPFJetAve60_v21/5
37,379253,1,7235.0,HLT_DiPFJetAve60_v21/5
38,379315,1,7235.0,HLT_DiPFJetAve60_v21/5
39,379316,1,7235.0,HLT_DiPFJetAve60_v21/5
40,379317,1,7235.0,HLT_DiPFJetAve60_v21/5
41,379318,1,7235.0,HLT_DiPFJetAve60_v21/5
42,379337,1,7235.0,HLT_DiPFJetAve60_v21/5
43,379337,20,7235.0,HLT_DiPFJetAve60_v21/5
44,379338,1,7235.0,HLT_DiPFJetAve60_v21/5
45,379349,1,7235.0,HLT_DiPFJetAve60_v21/5
46,379349,4,15335.0,HLT_DiPFJetAve60_v21/5
47,379350,1,15335.0,HLT_DiPFJetAve60_v21/5
48,379355,1,15335.0,HLT_DiPFJetAve60_v21/5
49,379415,1,44995.0,HLT_DiPFJetAve60_v21/5
50,379416,1,44995.0,HLT_DiPFJetAve60_v21/5
51,379416,6,44995.0,HLT_DiPFJetAve60_v21/5
52,379416,154,44995.0,HLT_DiPFJetAve60_v21/5
53,379420,1,44995.0,HLT_DiPFJetAve60_v21/5
54,379420,2,44995.0,HLT_DiPFJetAve60_v21/5
55,379425,1,44995.0,HLT_DiPFJetAve60_v21/5
56,379433,1,44995.0,HLT_DiPFJetAve60_v21/5
57,379433,5,44995.0,HLT_DiPFJetAve60_v21/5
58,379442,1,44995.0,HLT_DiPFJetAve60_v21/5
59,379442,9,44995.0,HLT_DiPFJetAve60_v21/5
60,379454,1,44995.0,HLT_DiPFJetAve60_v21/5
61,379454,2,44995.0,HLT_DiPFJetAve60_v21/5
62,379456,1,44995.0,HLT_DiPFJetAve60_v21/5
63,379470,1,44995.0,HLT_DiPFJetAve60_v21/5
64,379470,8,44995.0,HLT_DiPFJetAve60_v21/5
65,379530,1,66455.0,HLT_DiPFJetAve60_v21/5
66,379530,451,66455.0,HLT_DiPFJetAve60_v21/5
67,379530,483,66455.0,HLT_DiPFJetAve60_v21/5
68,379530,610,66455.0,HLT_DiPFJetAve60_v21/5
69,379530,622,66455.0,HLT_DiPFJetAve60_v21/5
70,379613,1,66455.0,HLT_DiPFJetAve60_v22/5
71,379614,1,66455.0,HLT_DiPFJetAve60_v22/5
72,379615,1,66455.0,HLT_DiPFJetAve60_v22/5
73,379616,1,66455.0,HLT_DiPFJetAve60_v22/5
74,379617,1,66455.0,HLT_DiPFJetAve60_v22/5
75,379618,1,66455.0,HLT_DiPFJetAve60_v21/5
76,379660,1,66655.0,HLT_DiPFJetAve60_v21/5
77,379660,10,66655.0,HLT_DiPFJetAve60_v21/5
78,379660,639,66655.0,HLT_DiPFJetAve60_v21/5
79,379661,1,66655.0,HLT_DiPFJetAve60_v21/5
80,379729,1,73855.0,HLT_DiPFJetAve60_v21/5
81,379729,689,73855.0,HLT_DiPFJetAve60_v21/5
82,379765,1,73855.0,HLT_DiPFJetAve60_v21/5
83,379765,829,73855.0,HLT_DiPFJetAve60_v21/5
84,379766,1,14771.0,HLT_DiPFJetAve60_v21/1
85,379774,1,73855.0,HLT_DiPFJetAve60_v21/5
86,379866,1,45055.0,HLT_DiPFJetAve60_v21/5
87,379866,156,45055.0,HLT_DiPFJetAve60_v21/5
88,379866,187,45055.0,HLT_DiPFJetAve60_v21/5
89,379984,1,52795.0,HLT_DiPFJetAve60_v21/5
90,379984,20,52795.0,HLT_DiPFJetAve60_v21/5
91,379984,135,52795.0,HLT_DiPFJetAve60_v21/5
92,379984,456,52795.0,HLT_DiPFJetAve60_v21/5
