,# run,cmsls,totprescval,hltpath/prescval
0,391668,1,0.0,HLT_PFJet80_v34/0
1,391668,7,31.0,HLT_PFJet80_v34/1
2,391688,1,31.0,HLT_PFJet80_v34/1
3,391698,1,0.0,HLT_PFJet80_v34/0
4,391698,2,31.0,HLT_PFJet80_v34/1
5,391699,1,31.0,HLT_PFJet80_v34/1
6,391700,1,31.0,HLT_PFJet80_v34/1
7,391825,1,31.0,HLT_PFJet80_v34/1
8,391826,1,31.0,HLT_PFJet80_v34/1
9,391869,1,0.0,HLT_PFJet80_v34/0
10,391869,23,281.0,HLT_PFJet80_v34/1
11,391870,1,281.0,HLT_PFJet80_v34/1
12,391871,1,281.0,HLT_PFJet80_v34/1
13,391873,1,281.0,HLT_PFJet80_v34/1
14,391874,1,281.0,HLT_PFJet80_v34/1
15,391884,1,0.0,HLT_PFJet80_v34/0
16,391884,6,281.0,HLT_PFJet80_v34/1
17,391906,1,0.0,HLT_PFJet80_v34/0
18,391906,3,281.0,HLT_PFJet80_v34/1
19,391906,31,281.0,HLT_PFJet80_v34/1
20,391906,57,281.0,HLT_PFJet80_v34/1
21,391909,1,281.0,HLT_PFJet80_v34/1
22,391910,1,281.0,HLT_PFJet80_v34/1
23,391912,1,0.0,HLT_PFJet80_v34/0
24,391912,5,281.0,HLT_PFJet80_v34/1
25,392030,1,26317.0,HLT_PFJet80_v34/1
26,392030,43,1627.0,HLT_PFJet80_v34/1
27,392046,1,1627.0,HLT_PFJet80_v34/1
28,392052,1,1627.0,HLT_PFJet80_v34/1
29,392067,1,1627.0,HLT_PFJet80_v34/1
30,392071,1,1627.0,HLT_PFJet80_v34/1
31,392109,1,1627.0,HLT_PFJet80_v34/1
32,392109,103,26317.0,HLT_PFJet80_v34/1
33,392109,108,3119.0,HLT_PFJet80_v34/1
34,392109,113,3119.0,HLT_PFJet80_v34/1
35,392109,118,1627.0,HLT_PFJet80_v34/1
36,392112,1,26317.0,HLT_PFJet80_v34/1
37,392112,2,1627.0,HLT_PFJet80_v34/1
38,392293,1,12979.0,HLT_PFJet80_v35/1
39,392294,1,12979.0,HLT_PFJet80_v35/1
40,392294,5,12979.0,HLT_PFJet80_v35/1
41,392295,1,12979.0,HLT_PFJet80_v35/1
42,392295,48,12979.0,HLT_PFJet80_v35/1
43,392295,526,12979.0,HLT_PFJet80_v35/1
44,392295,537,12979.0,HLT_PFJet80_v35/1
45,392295,548,12979.0,HLT_PFJet80_v35/1
46,392295,558,12979.0,HLT_PFJet80_v35/1
47,392295,567,12979.0,HLT_PFJet80_v35/1
48,392295,576,12979.0,HLT_PFJet80_v35/1
49,392295,584,12979.0,HLT_PFJet80_v35/1
50,392296,1,12979.0,HLT_PFJet80_v35/1
51,392296,865,12979.0,HLT_PFJet80_v35/1
52,392301,1,12979.0,HLT_PFJet80_v35/1
53,392301,5,12979.0,HLT_PFJet80_v35/1
54,392301,57,12979.0,HLT_PFJet80_v35/1
55,392301,152,12979.0,HLT_PFJet80_v35/1
56,392358,1,21089.0,HLT_PFJet80_v35/1
57,392358,2,21089.0,HLT_PFJet80_v35/1
58,392358,41,21089.0,HLT_PFJet80_v35/1
59,392358,82,21089.0,HLT_PFJet80_v35/1
60,392359,1,21089.0,HLT_PFJet80_v35/1
61,392360,1,21089.0,HLT_PFJet80_v35/1
62,392361,1,21089.0,HLT_PFJet80_v35/1
63,392361,253,21089.0,HLT_PFJet80_v35/1
64,392361,264,21089.0,HLT_PFJet80_v35/1
65,392361,278,21089.0,HLT_PFJet80_v35/1
66,392361,286,21089.0,HLT_PFJet80_v35/1
67,392362,1,21089.0,HLT_PFJet80_v35/1
68,392363,1,21089.0,HLT_PFJet80_v35/1
69,392363,17,21089.0,HLT_PFJet80_v35/1
70,392363,26,21089.0,HLT_PFJet80_v35/1
71,392363,33,21089.0,HLT_PFJet80_v35/1
72,392363,952,21089.0,HLT_PFJet80_v35/1
73,392382,1,21089.0,HLT_PFJet80_v35/1
74,392382,5,21089.0,HLT_PFJet80_v35/1
75,392382,14,21089.0,HLT_PFJet80_v35/1
76,392382,19,21089.0,HLT_PFJet80_v35/1
77,392382,78,21089.0,HLT_PFJet80_v35/1
78,392431,1,21089.0,HLT_PFJet80_v35/1
79,392431,19,21089.0,HLT_PFJet80_v35/1
