,# run,cmsls,totprescval,hltpath/prescval
0,391668,1,0.0,HLT_PFJet400_v33/0
1,391668,7,16.0,HLT_PFJet400_v33/16
2,391688,1,16.0,HLT_PFJet400_v33/16
3,391698,1,0.0,HLT_PFJet400_v33/0
4,391698,2,16.0,HLT_PFJet400_v33/16
5,391699,1,16.0,HLT_PFJet400_v33/16
6,391700,1,16.0,HLT_PFJet400_v33/16
7,391825,1,16.0,HLT_PFJet400_v33/16
8,391826,1,16.0,HLT_PFJet400_v33/16
9,391869,1,0.0,HLT_PFJet400_v33/0
10,391869,23,16.0,HLT_PFJet400_v33/16
11,391870,1,16.0,HLT_PFJet400_v33/16
12,391871,1,16.0,HLT_PFJet400_v33/16
13,391873,1,16.0,HLT_PFJet400_v33/16
14,391874,1,16.0,HLT_PFJet400_v33/16
15,391884,1,0.0,HLT_PFJet400_v33/0
16,391884,6,16.0,HLT_PFJet400_v33/16
17,391906,1,0.0,HLT_PFJet400_v33/0
18,391906,3,16.0,HLT_PFJet400_v33/16
19,391906,31,16.0,HLT_PFJet400_v33/16
20,391906,57,16.0,HLT_PFJet400_v33/16
21,391909,1,16.0,HLT_PFJet400_v33/16
22,391910,1,16.0,HLT_PFJet400_v33/16
23,391912,1,0.0,HLT_PFJet400_v33/0
24,391912,5,16.0,HLT_PFJet400_v33/16
25,392030,1,16.0,HLT_PFJet400_v33/16
26,392030,43,16.0,HLT_PFJet400_v33/16
27,392046,1,16.0,HLT_PFJet400_v33/16
28,392052,1,16.0,HLT_PFJet400_v33/16
29,392067,1,16.0,HLT_PFJet400_v33/16
30,392071,1,16.0,HLT_PFJet400_v33/16
31,392109,1,16.0,HLT_PFJet400_v33/16
32,392109,103,16.0,HLT_PFJet400_v33/16
33,392109,108,16.0,HLT_PFJet400_v33/16
34,392109,113,16.0,HLT_PFJet400_v33/16
35,392109,118,16.0,HLT_PFJet400_v33/16
36,392112,1,16.0,HLT_PFJet400_v33/16
37,392112,2,16.0,HLT_PFJet400_v33/16
38,392293,1,16.0,HLT_PFJet400_v34/16
39,392294,1,16.0,HLT_PFJet400_v34/16
40,392294,5,16.0,HLT_PFJet400_v34/16
41,392295,1,16.0,HLT_PFJet400_v34/16
42,392295,48,16.0,HLT_PFJet400_v34/16
43,392295,526,16.0,HLT_PFJet400_v34/16
44,392295,537,16.0,HLT_PFJet400_v34/16
45,392295,548,16.0,HLT_PFJet400_v34/16
46,392295,558,16.0,HLT_PFJet400_v34/16
47,392295,567,16.0,HLT_PFJet400_v34/16
48,392295,576,16.0,HLT_PFJet400_v34/16
49,392295,584,16.0,HLT_PFJet400_v34/16
50,392296,1,16.0,HLT_PFJet400_v34/16
51,392296,865,16.0,HLT_PFJet400_v34/16
52,392301,1,16.0,HLT_PFJet400_v34/16
53,392301,5,16.0,HLT_PFJet400_v34/16
54,392301,57,16.0,HLT_PFJet400_v34/16
55,392301,152,16.0,HLT_PFJet400_v34/16
56,392358,1,16.0,HLT_PFJet400_v34/16
57,392358,2,16.0,HLT_PFJet400_v34/16
58,392358,41,16.0,HLT_PFJet400_v34/16
59,392358,82,16.0,HLT_PFJet400_v34/16
60,392359,1,16.0,HLT_PFJet400_v34/16
61,392360,1,16.0,HLT_PFJet400_v34/16
62,392361,1,16.0,HLT_PFJet400_v34/16
63,392361,253,16.0,HLT_PFJet400_v34/16
64,392361,264,16.0,HLT_PFJet400_v34/16
65,392361,278,16.0,HLT_PFJet400_v34/16
66,392361,286,16.0,HLT_PFJet400_v34/16
67,392362,1,16.0,HLT_PFJet400_v34/16
68,392363,1,16.0,HLT_PFJet400_v34/16
69,392363,17,16.0,HLT_PFJet400_v34/16
70,392363,26,16.0,HLT_PFJet400_v34/16
71,392363,33,16.0,HLT_PFJet400_v34/16
72,392363,952,16.0,HLT_PFJet400_v34/16
73,392382,1,16.0,HLT_PFJet400_v34/16
74,392382,5,16.0,HLT_PFJet400_v34/16
75,392382,14,16.0,HLT_PFJet400_v34/16
76,392382,19,16.0,HLT_PFJet400_v34/16
77,392382,78,16.0,HLT_PFJet400_v34/16
78,392431,1,16.0,HLT_PFJet400_v34/16
79,392431,19,16.0,HLT_PFJet400_v34/16
