,# run,cmsls,totprescval,hltpath/prescval
0,378985,1,35.0,HLT_DiPFJetAve60_v21/5
1,378993,1,7235.0,HLT_DiPFJetAve60_v21/5
2,378993,4,155.0,HLT_DiPFJetAve60_v21/5
3,379006,1,155.0,HLT_DiPFJetAve60_v21/5
4,379011,1,155.0,HLT_DiPFJetAve60_v21/5
5,379012,1,155.0,HLT_DiPFJetAve60_v21/5
6,379028,1,155.0,HLT_DiPFJetAve60_v21/5
7,379031,1,155.0,HLT_DiPFJetAve60_v21/5
8,379058,1,1165.0,HLT_DiPFJetAve60_v21/5
9,379075,1,7235.0,HLT_DiPFJetAve60_v21/5
10,379075,5,1165.0,HLT_DiPFJetAve60_v21/5
11,379154,1,7235.0,HLT_DiPFJetAve60_v21/5
12,379154,15,1165.0,HLT_DiPFJetAve60_v21/5
13,379238,1,7235.0,HLT_DiPFJetAve60_v21/5
14,379243,1,7235.0,HLT_DiPFJetAve60_v21/5
15,379252,1,7235.0,HLT_DiPFJetAve60_v21/5
16,379253,1,7235.0,HLT_DiPFJetAve60_v21/5
17,379338,1,7235.0,HLT_DiPFJetAve60_v21/5
18,379355,1,15335.0,HLT_DiPFJetAve60_v21/5
19,379416,1,44995.0,HLT_DiPFJetAve60_v21/5
20,379416,6,44995.0,HLT_DiPFJetAve60_v21/5
21,379416,154,44995.0,HLT_DiPFJetAve60_v21/5
22,379420,1,44995.0,HLT_DiPFJetAve60_v21/5
23,379420,2,44995.0,HLT_DiPFJetAve60_v21/5
24,379425,1,44995.0,HLT_DiPFJetAve60_v21/5
25,379433,1,44995.0,HLT_DiPFJetAve60_v21/5
26,379433,5,44995.0,HLT_DiPFJetAve60_v21/5
27,379442,1,44995.0,HLT_DiPFJetAve60_v21/5
28,379442,9,44995.0,HLT_DiPFJetAve60_v21/5
29,379454,1,44995.0,HLT_DiPFJetAve60_v21/5
30,379454,2,44995.0,HLT_DiPFJetAve60_v21/5
31,379456,1,44995.0,HLT_DiPFJetAve60_v21/5
