,# run,cmsls,totprescval,hltpath/prescval
105,380033,1,16.0,HLT_DiPFJetAve400_v21/16
106,380043,1,16.0,HLT_DiPFJetAve400_v21/16
107,380043,3,16.0,HLT_DiPFJetAve400_v21/16
108,380049,1,16.0,HLT_DiPFJetAve400_v21/16
109,380049,7,16.0,HLT_DiPFJetAve400_v21/16
110,380050,1,16.0,HLT_DiPFJetAve400_v21/16
111,380051,1,16.0,HLT_DiPFJetAve400_v21/16
112,380052,1,16.0,HLT_DiPFJetAve400_v21/16
113,380053,1,16.0,HLT_DiPFJetAve400_v21/16
114,380056,1,16.0,HLT_DiPFJetAve400_v21/16
115,380066,1,16.0,HLT_DiPFJetAve400_v21/16
116,380074,1,16.0,HLT_DiPFJetAve400_v21/16
117,380074,9,16.0,HLT_DiPFJetAve400_v21/16
118,380115,1,16.0,HLT_DiPFJetAve400_v21/16
119,380115,337,16.0,HLT_DiPFJetAve400_v21/16
120,380115,378,16.0,HLT_DiPFJetAve400_v21/16
121,380115,578,16.0,HLT_DiPFJetAve400_v21/16
122,380195,1,16.0,HLT_DiPFJetAve400_v21/16
123,380196,1,16.0,HLT_DiPFJetAve400_v21/16
124,380197,1,16.0,HLT_DiPFJetAve400_v21/16
125,380235,1,16.0,HLT_DiPFJetAve400_v21/16
126,380235,3,16.0,HLT_DiPFJetAve400_v21/16
127,380236,1,16.0,HLT_DiPFJetAve400_v21/16
128,380237,1,16.0,HLT_DiPFJetAve400_v21/16
129,380238,1,16.0,HLT_DiPFJetAve400_v21/16
130,380306,1,16.0,HLT_DiPFJetAve400_v22/16
131,380306,3,16.0,HLT_DiPFJetAve400_v22/16
132,380307,1,16.0,HLT_DiPFJetAve400_v22/16
133,380308,1,16.0,HLT_DiPFJetAve400_v22/16
134,380309,1,16.0,HLT_DiPFJetAve400_v22/16
135,380309,7,16.0,HLT_DiPFJetAve400_v22/16
136,380310,1,16.0,HLT_DiPFJetAve400_v22/16
137,380346,1,16.0,HLT_DiPFJetAve400_v22/16
138,380346,155,16.0,HLT_DiPFJetAve400_v22/16
139,380346,175,16.0,HLT_DiPFJetAve400_v22/16
140,380346,187,16.0,HLT_DiPFJetAve400_v22/16
141,380348,1,16.0,HLT_DiPFJetAve400_v22/16
142,380348,6,16.0,HLT_DiPFJetAve400_v22/16
143,380349,1,16.0,HLT_DiPFJetAve400_v22/16
144,380360,1,16.0,HLT_DiPFJetAve400_v22/16
145,380377,1,16.0,HLT_DiPFJetAve400_v22/16
146,380377,3,16.0,HLT_DiPFJetAve400_v22/16
147,380377,110,16.0,HLT_DiPFJetAve400_v22/16
148,380384,1,16.0,HLT_DiPFJetAve400_v22/16
149,380384,146,16.0,HLT_DiPFJetAve400_v22/16
150,380384,680,16.0,HLT_DiPFJetAve400_v22/16
151,380385,1,16.0,HLT_DiPFJetAve400_v22/16
152,380399,1,16.0,HLT_DiPFJetAve400_v22/16
153,380399,3,16.0,HLT_DiPFJetAve400_v22/16
154,380400,1,16.0,HLT_DiPFJetAve400_v22/16
155,380401,1,16.0,HLT_DiPFJetAve400_v22/16
156,380403,1,16.0,HLT_DiPFJetAve400_v22/16
157,380403,3,16.0,HLT_DiPFJetAve400_v22/16
158,380444,1,16.0,HLT_DiPFJetAve400_v22/16
159,380444,6,16.0,HLT_DiPFJetAve400_v22/16
160,380446,1,16.0,HLT_DiPFJetAve400_v22/16
161,380447,1,16.0,HLT_DiPFJetAve400_v22/16
162,380466,1,16.0,HLT_DiPFJetAve400_v22/16
163,380466,3,16.0,HLT_DiPFJetAve400_v22/16
164,380470,1,16.0,HLT_DiPFJetAve400_v22/16
165,380470,15,16.0,HLT_DiPFJetAve400_v22/16
166,380481,1,16.0,HLT_DiPFJetAve400_v22/16
167,380513,1,16.0,HLT_DiPFJetAve400_v22/16
168,380513,5,16.0,HLT_DiPFJetAve400_v22/16
169,380515,1,1.0,HLT_DiPFJetAve400_v22/1
170,380516,1,16.0,HLT_DiPFJetAve400_v22/16
171,380517,1,16.0,HLT_DiPFJetAve400_v22/16
172,380531,1,16.0,HLT_DiPFJetAve400_v22/16
173,380532,1,16.0,HLT_DiPFJetAve400_v22/16
174,380533,1,16.0,HLT_DiPFJetAve400_v22/16
175,380534,1,16.0,HLT_DiPFJetAve400_v22/16
176,380535,1,16.0,HLT_DiPFJetAve400_v22/16
177,380537,1,16.0,HLT_DiPFJetAve400_v22/16
178,380538,1,16.0,HLT_DiPFJetAve400_v22/16
179,380564,1,16.0,HLT_DiPFJetAve400_v22/16
180,380564,2,16.0,HLT_DiPFJetAve400_v22/16
181,380565,1,16.0,HLT_DiPFJetAve400_v22/16
182,380567,1,16.0,HLT_DiPFJetAve400_v22/16
183,380623,1,16.0,HLT_DiPFJetAve400_v22/16
184,380623,4,16.0,HLT_DiPFJetAve400_v22/16
185,380624,1,16.0,HLT_DiPFJetAve400_v22/16
186,380625,1,16.0,HLT_DiPFJetAve400_v22/16
187,380626,1,16.0,HLT_DiPFJetAve400_v22/16
188,380627,1,16.0,HLT_DiPFJetAve400_v22/16
189,380647,1,16.0,HLT_DiPFJetAve400_v22/16
190,380647,4,16.0,HLT_DiPFJetAve400_v22/16
191,380647,142,16.0,HLT_DiPFJetAve400_v22/16
192,380647,318,16.0,HLT_DiPFJetAve400_v22/16
193,380647,356,16.0,HLT_DiPFJetAve400_v22/16
194,380648,1,16.0,HLT_DiPFJetAve400_v22/16
195,380648,4,16.0,HLT_DiPFJetAve400_v22/16
196,380649,1,16.0,HLT_DiPFJetAve400_v22/16
197,380883,1,16.0,HLT_DiPFJetAve400_v22/16
198,380933,1,16.0,HLT_DiPFJetAve400_v22/16
199,380933,51,16.0,HLT_DiPFJetAve400_v22/16
200,380945,1,16.0,HLT_DiPFJetAve400_v22/16
201,380945,8,16.0,HLT_DiPFJetAve400_v22/16
202,380947,1,16.0,HLT_DiPFJetAve400_v22/16
203,380947,5,16.0,HLT_DiPFJetAve400_v22/16
204,380963,1,16.0,HLT_DiPFJetAve400_v23/16
205,380963,912,16.0,HLT_DiPFJetAve400_v23/16
206,381022,1,16.0,HLT_DiPFJetAve400_v23/16
207,381022,4,16.0,HLT_DiPFJetAve400_v23/16
208,381053,1,16.0,HLT_DiPFJetAve400_v23/16
209,381065,1,16.0,HLT_DiPFJetAve400_v23/16
210,381065,138,16.0,HLT_DiPFJetAve400_v23/16
211,381065,758,16.0,HLT_DiPFJetAve400_v23/16
212,381067,1,16.0,HLT_DiPFJetAve400_v23/16
213,381067,4,16.0,HLT_DiPFJetAve400_v23/16
214,381067,171,16.0,HLT_DiPFJetAve400_v23/16
215,381068,1,16.0,HLT_DiPFJetAve400_v23/16
216,381069,1,16.0,HLT_DiPFJetAve400_v23/16
217,381069,5,16.0,HLT_DiPFJetAve400_v23/16
218,381070,1,16.0,HLT_DiPFJetAve400_v23/16
219,381075,1,16.0,HLT_DiPFJetAve400_v23/16
220,381078,1,16.0,HLT_DiPFJetAve400_v23/16
221,381078,163,16.0,HLT_DiPFJetAve400_v23/16
222,381079,1,16.0,HLT_DiPFJetAve400_v23/16
223,381079,5,16.0,HLT_DiPFJetAve400_v23/16
224,381079,79,16.0,HLT_DiPFJetAve400_v23/16
225,381080,1,16.0,HLT_DiPFJetAve400_v23/16
226,381113,1,16.0,HLT_DiPFJetAve400_v23/16
227,381114,1,16.0,HLT_DiPFJetAve400_v23/16
228,381115,1,16.0,HLT_DiPFJetAve400_v23/16
229,381115,4,16.0,HLT_DiPFJetAve400_v23/16
230,381115,173,16.0,HLT_DiPFJetAve400_v23/16
231,381115,386,16.0,HLT_DiPFJetAve400_v23/16
232,381147,1,16.0,HLT_DiPFJetAve400_v23/16
233,381147,106,16.0,HLT_DiPFJetAve400_v23/16
234,381148,1,16.0,HLT_DiPFJetAve400_v23/16
235,381149,1,16.0,HLT_DiPFJetAve400_v23/16
236,381150,1,16.0,HLT_DiPFJetAve400_v23/16
237,381150,3,16.0,HLT_DiPFJetAve400_v23/16
238,381150,29,16.0,HLT_DiPFJetAve400_v23/16
239,381151,1,16.0,HLT_DiPFJetAve400_v23/16
240,381151,54,16.0,HLT_DiPFJetAve400_v23/16
241,381151,237,16.0,HLT_DiPFJetAve400_v23/16
242,381151,457,16.0,HLT_DiPFJetAve400_v23/16
243,381152,1,16.0,HLT_DiPFJetAve400_v23/16
244,381164,1,16.0,HLT_DiPFJetAve400_v23/16
245,381164,992,16.0,HLT_DiPFJetAve400_v23/16
246,381164,1200,16.0,HLT_DiPFJetAve400_v23/16
247,381190,1,16.0,HLT_DiPFJetAve400_v23/16
248,381190,138,16.0,HLT_DiPFJetAve400_v23/16
249,381190,476,16.0,HLT_DiPFJetAve400_v23/16
250,381190,877,16.0,HLT_DiPFJetAve400_v23/16
251,381190,1060,16.0,HLT_DiPFJetAve400_v23/16
252,381191,1,16.0,HLT_DiPFJetAve400_v23/16
253,381191,9,16.0,HLT_DiPFJetAve400_v23/16
254,381191,197,16.0,HLT_DiPFJetAve400_v23/16
255,381199,1,16.0,HLT_DiPFJetAve400_v23/16
256,381212,1,16.0,HLT_DiPFJetAve400_v23/16
257,381286,1,16.0,HLT_DiPFJetAve400_v23/16
258,381309,1,16.0,HLT_DiPFJetAve400_v23/16
259,381358,1,16.0,HLT_DiPFJetAve400_v23/16
260,381364,1,16.0,HLT_DiPFJetAve400_v23/16
261,381365,1,16.0,HLT_DiPFJetAve400_v23/16
262,381365,473,16.0,HLT_DiPFJetAve400_v23/16
263,381371,1,16.0,HLT_DiPFJetAve400_v23/16
264,381379,1,16.0,HLT_DiPFJetAve400_v23/16
265,381379,795,16.0,HLT_DiPFJetAve400_v23/16
266,381380,1,16.0,HLT_DiPFJetAve400_v23/16
267,381380,28,16.0,HLT_DiPFJetAve400_v23/16
268,381380,177,16.0,HLT_DiPFJetAve400_v23/16
269,381384,1,16.0,HLT_DiPFJetAve400_v23/16
270,381384,860,16.0,HLT_DiPFJetAve400_v23/16
271,381384,982,16.0,HLT_DiPFJetAve400_v23/16
272,381384,1062,16.0,HLT_DiPFJetAve400_v23/16
273,381417,1,16.0,HLT_DiPFJetAve400_v23/16
274,381417,946,16.0,HLT_DiPFJetAve400_v23/16
275,381417,1067,16.0,HLT_DiPFJetAve400_v23/16
276,381417,1138,16.0,HLT_DiPFJetAve400_v23/16
277,381443,1,16.0,HLT_DiPFJetAve400_v23/16
278,381443,777,16.0,HLT_DiPFJetAve400_v23/16
279,381443,879,16.0,HLT_DiPFJetAve400_v23/16
280,381443,977,16.0,HLT_DiPFJetAve400_v23/16
281,381477,1,16.0,HLT_DiPFJetAve400_v23/16
282,381478,1,16.0,HLT_DiPFJetAve400_v23/16
283,381479,1,16.0,HLT_DiPFJetAve400_v23/16
284,381480,1,16.0,HLT_DiPFJetAve400_v23/16
285,381480,26,16.0,HLT_DiPFJetAve400_v23/16
286,381480,138,16.0,HLT_DiPFJetAve400_v23/16
287,381480,217,16.0,HLT_DiPFJetAve400_v23/16
288,381484,1,16.0,HLT_DiPFJetAve400_v23/16
289,381484,876,16.0,HLT_DiPFJetAve400_v23/16
290,381484,922,16.0,HLT_DiPFJetAve400_v23/16
291,381484,1032,16.0,HLT_DiPFJetAve400_v23/16
292,381484,1161,16.0,HLT_DiPFJetAve400_v23/16
293,381484,1232,16.0,HLT_DiPFJetAve400_v23/16
294,381499,1,16.0,HLT_DiPFJetAve400_v23/16
295,381500,1,16.0,HLT_DiPFJetAve400_v23/16
296,381515,1,16.0,HLT_DiPFJetAve400_v23/16
297,381516,1,16.0,HLT_DiPFJetAve400_v23/16
298,381516,505,16.0,HLT_DiPFJetAve400_v23/16
299,381516,517,16.0,HLT_DiPFJetAve400_v23/16
300,381516,566,16.0,HLT_DiPFJetAve400_v23/16
301,381543,1,16.0,HLT_DiPFJetAve400_v23/16
302,381544,1,16.0,HLT_DiPFJetAve400_v23/16
303,381544,299,16.0,HLT_DiPFJetAve400_v23/16
304,381544,412,16.0,HLT_DiPFJetAve400_v23/16
305,381544,510,16.0,HLT_DiPFJetAve400_v23/16
306,381594,1,16.0,HLT_DiPFJetAve400_v23/16
307,382209,1,16.0,HLT_DiPFJetAve400_v24/16
308,382209,10,16.0,HLT_DiPFJetAve400_v24/16
309,382213,1,16.0,HLT_DiPFJetAve400_v24/16
310,382213,4,16.0,HLT_DiPFJetAve400_v24/16
311,382213,276,16.0,HLT_DiPFJetAve400_v24/16
312,382213,318,16.0,HLT_DiPFJetAve400_v24/16
313,382229,1,16.0,HLT_DiPFJetAve400_v24/16
314,382229,5,16.0,HLT_DiPFJetAve400_v24/16
315,382229,18,16.0,HLT_DiPFJetAve400_v24/16
316,382229,26,16.0,HLT_DiPFJetAve400_v24/16
317,382250,1,16.0,HLT_DiPFJetAve400_v24/16
318,382250,31,16.0,HLT_DiPFJetAve400_v24/16
319,382250,139,16.0,HLT_DiPFJetAve400_v24/16
320,382250,142,16.0,HLT_DiPFJetAve400_v24/16
321,382250,159,16.0,HLT_DiPFJetAve400_v24/16
322,382250,623,16.0,HLT_DiPFJetAve400_v24/16
323,382250,628,16.0,HLT_DiPFJetAve400_v24/16
324,382250,631,16.0,HLT_DiPFJetAve400_v24/16
325,382250,635,16.0,HLT_DiPFJetAve400_v24/16
326,382250,640,16.0,HLT_DiPFJetAve400_v24/16
327,382250,643,16.0,HLT_DiPFJetAve400_v24/16
328,382250,646,16.0,HLT_DiPFJetAve400_v24/16
329,382250,649,16.0,HLT_DiPFJetAve400_v24/16
