,# run,cmsls,totprescval,hltpath/prescval
0,378985,1,175.0,HLT_DiPFJetAve40_v21/25
1,378993,1,36175.0,HLT_DiPFJetAve40_v21/25
2,378993,4,775.0,HLT_DiPFJetAve40_v21/25
3,379006,1,775.0,HLT_DiPFJetAve40_v21/25
4,379011,1,775.0,HLT_DiPFJetAve40_v21/25
5,379012,1,775.0,HLT_DiPFJetAve40_v21/25
6,379028,1,775.0,HLT_DiPFJetAve40_v21/25
7,379031,1,775.0,HLT_DiPFJetAve40_v21/25
8,379058,1,5825.0,HLT_DiPFJetAve40_v21/25
9,379075,1,36175.0,HLT_DiPFJetAve40_v21/25
10,379075,5,5825.0,HLT_DiPFJetAve40_v21/25
11,379154,1,36175.0,HLT_DiPFJetAve40_v21/25
12,379154,15,5825.0,HLT_DiPFJetAve40_v21/25
13,379238,1,36175.0,HLT_DiPFJetAve40_v21/25
14,379243,1,36175.0,HLT_DiPFJetAve40_v21/25
15,379252,1,36175.0,HLT_DiPFJetAve40_v21/25
16,379253,1,36175.0,HLT_DiPFJetAve40_v21/25
17,379338,1,36175.0,HLT_DiPFJetAve40_v21/25
18,379355,1,76675.0,HLT_DiPFJetAve40_v21/25
19,379416,1,224975.0,HLT_DiPFJetAve40_v21/25
20,379416,6,224975.0,HLT_DiPFJetAve40_v21/25
21,379416,154,224975.0,HLT_DiPFJetAve40_v21/25
22,379420,1,224975.0,HLT_DiPFJetAve40_v21/25
23,379420,2,224975.0,HLT_DiPFJetAve40_v21/25
24,379425,1,224975.0,HLT_DiPFJetAve40_v21/25
25,379433,1,224975.0,HLT_DiPFJetAve40_v21/25
26,379433,5,224975.0,HLT_DiPFJetAve40_v21/25
27,379442,1,224975.0,HLT_DiPFJetAve40_v21/25
28,379442,9,224975.0,HLT_DiPFJetAve40_v21/25
29,379454,1,224975.0,HLT_DiPFJetAve40_v21/25
30,379454,2,224975.0,HLT_DiPFJetAve40_v21/25
31,379456,1,224975.0,HLT_DiPFJetAve40_v21/25
32,379470,1,224975.0,HLT_DiPFJetAve40_v21/25
33,379470,8,224975.0,HLT_DiPFJetAve40_v21/25
34,379530,1,332275.0,HLT_DiPFJetAve40_v21/25
35,379530,451,332275.0,HLT_DiPFJetAve40_v21/25
36,379530,483,332275.0,HLT_DiPFJetAve40_v21/25
37,379530,610,332275.0,HLT_DiPFJetAve40_v21/25
38,379530,622,332275.0,HLT_DiPFJetAve40_v21/25
39,379613,1,332275.0,HLT_DiPFJetAve40_v22/25
40,379617,1,332275.0,HLT_DiPFJetAve40_v22/25
41,379618,1,332275.0,HLT_DiPFJetAve40_v21/25
42,379660,1,333275.0,HLT_DiPFJetAve40_v21/25
43,379660,10,333275.0,HLT_DiPFJetAve40_v21/25
44,379660,639,333275.0,HLT_DiPFJetAve40_v21/25
45,379661,1,333275.0,HLT_DiPFJetAve40_v21/25
46,379729,1,369275.0,HLT_DiPFJetAve40_v21/25
47,379729,689,369275.0,HLT_DiPFJetAve40_v21/25
48,379765,1,369275.0,HLT_DiPFJetAve40_v21/25
49,379765,829,369275.0,HLT_DiPFJetAve40_v21/25
50,379774,1,369275.0,HLT_DiPFJetAve40_v21/25
51,379866,1,225275.0,HLT_DiPFJetAve40_v21/25
52,379866,156,225275.0,HLT_DiPFJetAve40_v21/25
53,379866,187,225275.0,HLT_DiPFJetAve40_v21/25
54,379984,1,263975.0,HLT_DiPFJetAve40_v21/25
55,379984,20,263975.0,HLT_DiPFJetAve40_v21/25
56,379984,135,263975.0,HLT_DiPFJetAve40_v21/25
57,379984,456,263975.0,HLT_DiPFJetAve40_v21/25
58,380001,1,364775.0,HLT_DiPFJetAve40_v21/25
59,380001,4,364775.0,HLT_DiPFJetAve40_v21/25
60,380005,1,364775.0,HLT_DiPFJetAve40_v21/25
61,380005,4,364775.0,HLT_DiPFJetAve40_v21/25
62,380007,1,364775.0,HLT_DiPFJetAve40_v21/25
63,380029,1,412025.0,HLT_DiPFJetAve40_v21/25
64,380030,1,412025.0,HLT_DiPFJetAve40_v21/25
65,380030,17,412025.0,HLT_DiPFJetAve40_v21/25
66,380030,99,412025.0,HLT_DiPFJetAve40_v21/25
67,380030,127,412025.0,HLT_DiPFJetAve40_v21/25
68,380032,1,412025.0,HLT_DiPFJetAve40_v21/25
