,# run,cmsls,totprescval,hltpath/prescval
0,391668,1,0.0,HLT_PFJet60_v34/0
1,391668,7,93.0,HLT_PFJet60_v34/3
2,391688,1,93.0,HLT_PFJet60_v34/3
3,391698,1,0.0,HLT_PFJet60_v34/0
4,391698,2,93.0,HLT_PFJet60_v34/3
5,391699,1,93.0,HLT_PFJet60_v34/3
6,391700,1,93.0,HLT_PFJet60_v34/3
7,391825,1,93.0,HLT_PFJet60_v34/3
8,391826,1,93.0,HLT_PFJet60_v34/3
9,391869,1,0.0,HLT_PFJet60_v34/0
10,391869,23,843.0,HLT_PFJet60_v34/3
11,391870,1,843.0,HLT_PFJet60_v34/3
12,391871,1,843.0,HLT_PFJet60_v34/3
13,391873,1,843.0,HLT_PFJet60_v34/3
14,391874,1,843.0,HLT_PFJet60_v34/3
15,391884,1,0.0,HLT_PFJet60_v34/0
16,391884,6,843.0,HLT_PFJet60_v34/3
17,391906,1,0.0,HLT_PFJet60_v34/0
18,391906,3,843.0,HLT_PFJet60_v34/3
19,391906,31,843.0,HLT_PFJet60_v34/3
20,391906,57,843.0,HLT_PFJet60_v34/3
21,391909,1,843.0,HLT_PFJet60_v34/3
22,391910,1,843.0,HLT_PFJet60_v34/3
23,391912,1,0.0,HLT_PFJet60_v34/0
24,391912,5,843.0,HLT_PFJet60_v34/3
25,392030,1,78951.0,HLT_PFJet60_v34/3
26,392030,43,4881.0,HLT_PFJet60_v34/3
27,392046,1,4881.0,HLT_PFJet60_v34/3
28,392052,1,4881.0,HLT_PFJet60_v34/3
29,392067,1,4881.0,HLT_PFJet60_v34/3
30,392071,1,4881.0,HLT_PFJet60_v34/3
31,392109,1,4881.0,HLT_PFJet60_v34/3
32,392109,103,78951.0,HLT_PFJet60_v34/3
33,392109,108,9357.0,HLT_PFJet60_v34/3
34,392109,113,9357.0,HLT_PFJet60_v34/3
35,392109,118,4881.0,HLT_PFJet60_v34/3
36,392112,1,78951.0,HLT_PFJet60_v34/3
37,392112,2,4881.0,HLT_PFJet60_v34/3
38,392293,1,38937.0,HLT_PFJet60_v35/3
39,392294,1,38937.0,HLT_PFJet60_v35/3
40,392294,5,38937.0,HLT_PFJet60_v35/3
41,392295,1,38937.0,HLT_PFJet60_v35/3
42,392295,48,38937.0,HLT_PFJet60_v35/3
43,392295,526,38937.0,HLT_PFJet60_v35/3
44,392295,537,38937.0,HLT_PFJet60_v35/3
45,392295,548,38937.0,HLT_PFJet60_v35/3
46,392295,558,38937.0,HLT_PFJet60_v35/3
47,392295,567,38937.0,HLT_PFJet60_v35/3
48,392295,576,38937.0,HLT_PFJet60_v35/3
49,392295,584,38937.0,HLT_PFJet60_v35/3
50,392296,1,38937.0,HLT_PFJet60_v35/3
51,392296,865,38937.0,HLT_PFJet60_v35/3
52,392301,1,38937.0,HLT_PFJet60_v35/3
53,392301,5,38937.0,HLT_PFJet60_v35/3
54,392301,57,38937.0,HLT_PFJet60_v35/3
55,392301,152,38937.0,HLT_PFJet60_v35/3
56,392358,1,63267.0,HLT_PFJet60_v35/3
57,392358,2,63267.0,HLT_PFJet60_v35/3
58,392358,41,63267.0,HLT_PFJet60_v35/3
59,392358,82,63267.0,HLT_PFJet60_v35/3
60,392359,1,63267.0,HLT_PFJet60_v35/3
61,392360,1,63267.0,HLT_PFJet60_v35/3
62,392361,1,63267.0,HLT_PFJet60_v35/3
63,392361,253,63267.0,HLT_PFJet60_v35/3
64,392361,264,63267.0,HLT_PFJet60_v35/3
65,392361,278,63267.0,HLT_PFJet60_v35/3
66,392361,286,63267.0,HLT_PFJet60_v35/3
67,392362,1,63267.0,HLT_PFJet60_v35/3
68,392363,1,63267.0,HLT_PFJet60_v35/3
69,392363,17,63267.0,HLT_PFJet60_v35/3
70,392363,26,63267.0,HLT_PFJet60_v35/3
71,392363,33,63267.0,HLT_PFJet60_v35/3
72,392363,952,63267.0,HLT_PFJet60_v35/3
73,392382,1,63267.0,HLT_PFJet60_v35/3
74,392382,5,63267.0,HLT_PFJet60_v35/3
75,392382,14,63267.0,HLT_PFJet60_v35/3
76,392382,19,63267.0,HLT_PFJet60_v35/3
77,392382,78,63267.0,HLT_PFJet60_v35/3
78,392431,1,63267.0,HLT_PFJet60_v35/3
