# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
370340,159,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370354,1,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370354,175,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370357,1,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370357,8,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370357,217,8,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370357,221,9,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370357,285,10,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370357,408,11,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370357,561,12,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370357,579,9,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370357,592,12,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370357,652,10,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370357,658,12,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370357,763,14,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370406,1,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370406,279,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370406,531,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370406,681,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370406,750,8,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370406,754,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370406,801,8,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370406,829,9,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370436,1,9,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370436,15,10,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370460,1,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370460,40,14,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370460,56,13,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370460,74,11,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370460,82,10,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370460,94,9,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370460,100,8,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370460,102,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370472,1,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370497,1,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370497,173,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370497,445,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370497,633,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370497,711,8,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370497,750,9,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370497,823,10,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370497,940,11,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370497,1085,12,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370497,1298,14,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370522,1,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370522,65,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370522,85,14,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370522,104,13,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370522,108,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370522,244,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370560,1,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370560,217,6,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370560,273,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370579,1,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370579,52,14,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370579,80,12,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370579,92,11,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370579,103,10,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370579,117,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370580,1,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370580,22,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370580,40,6,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370580,97,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370580,335,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370580,373,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370580,424,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370580,748,6,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370580,778,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370580,791,9,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370580,822,10,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370580,940,6,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370580,971,10,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370580,975,11,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370580,1090,12,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370580,1316,14,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370580,1642,15,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370580,1919,17,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370580,2469,19,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370580,2836,20,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370667,1,21,0.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/0,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/0.00
370667,5,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370667,21,9,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370667,52,8,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370667,70,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370667,71,9,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370667,90,10,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370717,1,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370717,93,14,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370717,101,12,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370717,113,11,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370717,128,9,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370717,142,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370725,1,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370725,31,13,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370725,42,14,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370725,61,15,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370725,69,14,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370725,91,12,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370725,113,11,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370725,123,10,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370725,132,9,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370725,138,8,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370725,183,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370725,189,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370725,420,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370725,431,8,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370725,442,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370749,1,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370749,15,9,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370749,25,12,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370749,39,16,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370749,47,14,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370749,104,13,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370749,105,12,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370749,122,11,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370749,136,10,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370749,148,9,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370749,151,8,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370749,155,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370749,156,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370749,157,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370749,956,9,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370749,1017,10,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370749,1134,11,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370749,1285,12,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370749,1514,14,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370753,1,14,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,1,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,12,15,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,28,12,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,62,14,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,85,12,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,98,11,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,106,10,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,121,9,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,130,8,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,148,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,177,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,775,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,778,8,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,782,9,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,783,8,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,786,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,789,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,1060,7,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,1063,8,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,1069,9,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,1101,10,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370772,1227,11,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370774,1,11,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370774,83,12,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370775,1,12,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370775,142,14,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370776,1,14,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
370790,1,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v17/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
367515,1,5,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v16/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
367515,73,15,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v16/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
367515,101,16,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v16/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
367515,145,14,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v16/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
367515,181,13,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v16/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
367515,215,11,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v16/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
367515,226,10,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v16/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
367515,244,9,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v16/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
367515,248,8,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v16/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
367515,277,9,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v16/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
367515,310,10,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v16/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
367515,345,9,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v16/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
367515,363,8,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v16/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
367515,380,9,512.0,HLT_BTagMu_AK4DiJet40_Mu5_v16/2,ONE,L1_DoubleJet35er2p5_Mu3_dR_Max0p4/256.00
