,# run,cmsls,totprescval,hltpath/prescval
0,378985,1,28.0,HLT_PFJet60_v28/4
1,378993,1,5788.0,HLT_PFJet60_v28/4
2,378993,4,124.0,HLT_PFJet60_v28/4
3,379006,1,124.0,HLT_PFJet60_v28/4
4,379011,1,124.0,HLT_PFJet60_v28/4
5,379012,1,124.0,HLT_PFJet60_v28/4
6,379028,1,124.0,HLT_PFJet60_v28/4
7,379031,1,124.0,HLT_PFJet60_v28/4
8,379058,1,932.0,HLT_PFJet60_v28/4
9,379075,1,5788.0,HLT_PFJet60_v28/4
10,379075,5,932.0,HLT_PFJet60_v28/4
11,379154,1,5788.0,HLT_PFJet60_v28/4
12,379154,15,932.0,HLT_PFJet60_v28/4
13,379238,1,5788.0,HLT_PFJet60_v28/4
14,379243,1,5788.0,HLT_PFJet60_v28/4
15,379252,1,5788.0,HLT_PFJet60_v28/4
16,379253,1,5788.0,HLT_PFJet60_v28/4
17,379338,1,5788.0,HLT_PFJet60_v28/4
18,379355,1,12268.0,HLT_PFJet60_v28/4
19,379416,1,35996.0,HLT_PFJet60_v28/4
20,379416,6,35996.0,HLT_PFJet60_v28/4
21,379416,154,35996.0,HLT_PFJet60_v28/4
22,379420,1,35996.0,HLT_PFJet60_v28/4
23,379420,2,35996.0,HLT_PFJet60_v28/4
24,379425,1,35996.0,HLT_PFJet60_v28/4
25,379433,1,35996.0,HLT_PFJet60_v28/4
26,379433,5,35996.0,HLT_PFJet60_v28/4
27,379442,1,35996.0,HLT_PFJet60_v28/4
28,379442,9,35996.0,HLT_PFJet60_v28/4
29,379454,1,35996.0,HLT_PFJet60_v28/4
30,379454,2,35996.0,HLT_PFJet60_v28/4
31,379456,1,35996.0,HLT_PFJet60_v28/4
32,379470,1,35996.0,HLT_PFJet60_v28/4
33,379470,8,35996.0,HLT_PFJet60_v28/4
34,379530,1,53164.0,HLT_PFJet60_v28/4
35,379530,451,53164.0,HLT_PFJet60_v28/4
36,379530,483,53164.0,HLT_PFJet60_v28/4
37,379530,610,53164.0,HLT_PFJet60_v28/4
38,379530,622,53164.0,HLT_PFJet60_v28/4
39,379613,1,53164.0,HLT_PFJet60_v29/4
40,379617,1,53164.0,HLT_PFJet60_v29/4
41,379618,1,53164.0,HLT_PFJet60_v28/4
42,379660,1,53324.0,HLT_PFJet60_v28/4
43,379660,10,53324.0,HLT_PFJet60_v28/4
44,379660,639,53324.0,HLT_PFJet60_v28/4
45,379661,1,53324.0,HLT_PFJet60_v28/4
46,379729,1,59084.0,HLT_PFJet60_v28/4
47,379729,689,59084.0,HLT_PFJet60_v28/4
48,379765,1,59084.0,HLT_PFJet60_v28/4
49,379765,829,59084.0,HLT_PFJet60_v28/4
50,379774,1,59084.0,HLT_PFJet60_v28/4
51,379866,1,36044.0,HLT_PFJet60_v28/4
52,379866,156,36044.0,HLT_PFJet60_v28/4
53,379866,187,36044.0,HLT_PFJet60_v28/4
54,379984,1,42236.0,HLT_PFJet60_v28/4
55,379984,20,42236.0,HLT_PFJet60_v28/4
56,379984,135,42236.0,HLT_PFJet60_v28/4
57,379984,456,42236.0,HLT_PFJet60_v28/4
58,380001,1,58364.0,HLT_PFJet60_v28/4
59,380001,4,58364.0,HLT_PFJet60_v28/4
60,380005,1,58364.0,HLT_PFJet60_v28/4
61,380005,4,58364.0,HLT_PFJet60_v28/4
62,380007,1,58364.0,HLT_PFJet60_v28/4
63,380029,1,65924.0,HLT_PFJet60_v28/4
64,380030,1,65924.0,HLT_PFJet60_v28/4
65,380030,17,65924.0,HLT_PFJet60_v28/4
66,380030,99,65924.0,HLT_PFJet60_v28/4
67,380030,127,65924.0,HLT_PFJet60_v28/4
68,380032,1,65924.0,HLT_PFJet60_v28/4
69,380033,1,65924.0,HLT_PFJet60_v28/4
70,380043,1,65924.0,HLT_PFJet60_v28/4
71,380043,3,65924.0,HLT_PFJet60_v28/4
72,380049,1,65924.0,HLT_PFJet60_v28/4
73,380049,7,65924.0,HLT_PFJet60_v28/4
74,380051,1,65924.0,HLT_PFJet60_v28/4
75,380052,1,65924.0,HLT_PFJet60_v28/4
76,380053,1,65924.0,HLT_PFJet60_v28/4
77,380056,1,65924.0,HLT_PFJet60_v28/4
78,380066,1,65924.0,HLT_PFJet60_v28/4
79,380074,1,65924.0,HLT_PFJet60_v28/4
80,380074,9,65924.0,HLT_PFJet60_v28/4
81,380115,1,70204.0,HLT_PFJet60_v28/4
82,380115,337,70204.0,HLT_PFJet60_v28/4
83,380115,378,70204.0,HLT_PFJet60_v28/4
84,380115,578,70204.0,HLT_PFJet60_v28/4
85,380195,1,70204.0,HLT_PFJet60_v28/4
86,380197,1,70204.0,HLT_PFJet60_v28/4
87,380235,1,70204.0,HLT_PFJet60_v28/4
88,380235,3,70204.0,HLT_PFJet60_v28/4
89,380236,1,70204.0,HLT_PFJet60_v28/4
90,380238,1,70204.0,HLT_PFJet60_v28/4
91,380306,1,70204.0,HLT_PFJet60_v29/4
92,380306,3,70204.0,HLT_PFJet60_v29/4
93,380308,1,70204.0,HLT_PFJet60_v29/4
94,380309,1,70204.0,HLT_PFJet60_v29/4
95,380309,7,70204.0,HLT_PFJet60_v29/4
96,380310,1,70204.0,HLT_PFJet60_v29/4
97,380346,1,68044.0,HLT_PFJet60_v29/4
98,380346,155,68044.0,HLT_PFJet60_v29/4
99,380346,175,68044.0,HLT_PFJet60_v29/4
100,380346,187,68044.0,HLT_PFJet60_v29/4
101,380348,1,68044.0,HLT_PFJet60_v29/4
102,380348,6,68044.0,HLT_PFJet60_v29/4
103,380349,1,68044.0,HLT_PFJet60_v29/4
104,380360,1,70204.0,HLT_PFJet60_v29/4
105,380377,1,70204.0,HLT_PFJet60_v29/4
106,380377,3,70204.0,HLT_PFJet60_v29/4
107,380377,110,70204.0,HLT_PFJet60_v29/4
108,380384,1,70204.0,HLT_PFJet60_v29/4
109,380384,146,70204.0,HLT_PFJet60_v29/4
110,380384,680,70204.0,HLT_PFJet60_v29/4
111,380385,1,70204.0,HLT_PFJet60_v29/4
112,380399,1,70204.0,HLT_PFJet60_v29/4
113,380399,3,70204.0,HLT_PFJet60_v29/4
114,380403,1,70204.0,HLT_PFJet60_v29/4
115,380403,3,70204.0,HLT_PFJet60_v29/4
116,380444,1,70204.0,HLT_PFJet60_v29/4
117,380444,6,70204.0,HLT_PFJet60_v29/4
118,380446,1,70204.0,HLT_PFJet60_v29/4
119,380447,1,70204.0,HLT_PFJet60_v29/4
120,380466,1,70204.0,HLT_PFJet60_v29/4
121,380466,3,70204.0,HLT_PFJet60_v29/4
122,380470,1,70204.0,HLT_PFJet60_v29/4
123,380470,15,70204.0,HLT_PFJet60_v29/4
124,380481,1,70204.0,HLT_PFJet60_v29/4
125,380513,1,70204.0,HLT_PFJet60_v29/4
126,380513,5,70204.0,HLT_PFJet60_v29/4
127,380517,1,70204.0,HLT_PFJet60_v29/4
128,380531,1,70204.0,HLT_PFJet60_v29/4
129,380534,1,70204.0,HLT_PFJet60_v29/4
130,380537,1,70204.0,HLT_PFJet60_v29/4
131,380538,1,70204.0,HLT_PFJet60_v29/4
132,380564,1,70204.0,HLT_PFJet60_v29/4
133,380564,2,70204.0,HLT_PFJet60_v29/4
134,380567,1,70204.0,HLT_PFJet60_v29/4
135,380623,1,70204.0,HLT_PFJet60_v29/4
136,380623,4,70204.0,HLT_PFJet60_v29/4
137,380624,1,70204.0,HLT_PFJet60_v29/4
138,380625,1,70204.0,HLT_PFJet60_v29/4
139,380626,1,70204.0,HLT_PFJet60_v29/4
140,380627,1,70204.0,HLT_PFJet60_v29/4
141,380647,1,70204.0,HLT_PFJet60_v29/4
142,380647,4,70204.0,HLT_PFJet60_v29/4
143,380647,142,70204.0,HLT_PFJet60_v29/4
144,380647,318,70204.0,HLT_PFJet60_v29/4
145,380647,356,70204.0,HLT_PFJet60_v29/4
146,380649,1,70204.0,HLT_PFJet60_v29/4
147,380933,1,4204.0,HLT_PFJet60_v29/4
148,380933,51,4204.0,HLT_PFJet60_v29/4
149,380945,1,70204.0,HLT_PFJet60_v29/4
150,380945,8,70204.0,HLT_PFJet60_v29/4
151,380947,1,70204.0,HLT_PFJet60_v29/4
152,380947,5,70204.0,HLT_PFJet60_v29/4
153,380963,1,70204.0,HLT_PFJet60_v30/4
154,380963,912,70204.0,HLT_PFJet60_v30/4
155,381022,1,58364.0,HLT_PFJet60_v30/4
156,381022,4,58364.0,HLT_PFJet60_v30/4
157,381053,1,70204.0,HLT_PFJet60_v30/4
158,381065,1,70204.0,HLT_PFJet60_v30/4
159,381065,138,70204.0,HLT_PFJet60_v30/4
160,381065,758,70204.0,HLT_PFJet60_v30/4
161,381067,1,70204.0,HLT_PFJet60_v30/4
162,381067,4,70204.0,HLT_PFJet60_v30/4
163,381067,171,70204.0,HLT_PFJet60_v30/4
164,381069,1,70204.0,HLT_PFJet60_v30/4
165,381069,5,70204.0,HLT_PFJet60_v30/4
166,381070,1,70204.0,HLT_PFJet60_v30/4
167,381075,1,70204.0,HLT_PFJet60_v30/4
168,381078,1,70204.0,HLT_PFJet60_v30/4
169,381078,163,70204.0,HLT_PFJet60_v30/4
170,381079,1,70204.0,HLT_PFJet60_v30/4
171,381079,5,70204.0,HLT_PFJet60_v30/4
172,381079,79,70204.0,HLT_PFJet60_v30/4
173,381080,1,70204.0,HLT_PFJet60_v30/4
174,381113,1,70204.0,HLT_PFJet60_v30/4
175,381114,1,70204.0,HLT_PFJet60_v30/4
176,381115,1,70204.0,HLT_PFJet60_v30/4
177,381115,4,70204.0,HLT_PFJet60_v30/4
178,381115,173,70204.0,HLT_PFJet60_v30/4
179,381115,386,70204.0,HLT_PFJet60_v30/4
180,381147,1,70204.0,HLT_PFJet60_v30/4
181,381147,106,70204.0,HLT_PFJet60_v30/4
182,381148,1,70204.0,HLT_PFJet60_v30/4
183,381149,1,70204.0,HLT_PFJet60_v30/4
184,381150,1,70204.0,HLT_PFJet60_v30/4
185,381150,3,70204.0,HLT_PFJet60_v30/4
186,381150,29,70204.0,HLT_PFJet60_v30/4
187,381151,1,70204.0,HLT_PFJet60_v30/4
188,381151,54,70204.0,HLT_PFJet60_v30/4
189,381151,237,70204.0,HLT_PFJet60_v30/4
190,381151,457,70204.0,HLT_PFJet60_v30/4
191,381152,1,70204.0,HLT_PFJet60_v30/4
192,381164,1,70204.0,HLT_PFJet60_v30/4
193,381164,992,70204.0,HLT_PFJet60_v30/4
194,381164,1200,70204.0,HLT_PFJet60_v30/4
195,381190,1,70204.0,HLT_PFJet60_v30/4
196,381190,138,70204.0,HLT_PFJet60_v30/4
197,381190,476,70204.0,HLT_PFJet60_v30/4
198,381190,877,70204.0,HLT_PFJet60_v30/4
199,381190,1060,70204.0,HLT_PFJet60_v30/4
200,381191,1,70204.0,HLT_PFJet60_v30/4
201,381191,9,70204.0,HLT_PFJet60_v30/4
202,381191,197,70204.0,HLT_PFJet60_v30/4
203,381199,1,70204.0,HLT_PFJet60_v30/4
204,381212,1,70204.0,HLT_PFJet60_v30/4
205,381286,1,70204.0,HLT_PFJet60_v30/4
206,381309,1,70204.0,HLT_PFJet60_v30/4
207,381358,1,70204.0,HLT_PFJet60_v30/4
208,381364,1,70204.0,HLT_PFJet60_v30/4
209,381365,1,70204.0,HLT_PFJet60_v30/4
210,381365,473,70204.0,HLT_PFJet60_v30/4
211,381371,1,70204.0,HLT_PFJet60_v30/4
212,381379,1,70204.0,HLT_PFJet60_v30/4
